"Item"	"Subject"	"Block"	"Stimuli"	"Context"	"Correct"	"Response"	"RT"	"RT_log"	"Lg_Heard"	"Main_Context"	"Group"
"12074"	"A12074"	"BE_70"	"Block2"	"Stim19"	"S"	1	"ML"	294	2.46834733	"Sp"	"ML"	"nonsw"
"12075"	"A12075"	"BE_70"	"Block2"	"Stim20"	"S"	1	"ML"	841	2.924795996	"Sp"	"ML"	"nonsw"
"12076"	"A12076"	"BE_70"	"Block2"	"Stim25"	"S"	1	"ML"	306	2.485721426	"Sp"	"ML"	"nonsw"
"12077"	"A12077"	"BE_70"	"Block2"	"Stim31"	"S"	1	"ML"	1225	3.088136089	"Sp"	"ML"	"nonsw"
"12078"	"A12078"	"BE_70"	"Block2"	"Stim07"	"S"	1	"ML"	292	2.465382851	"Sp"	"ML"	"nonsw"
"12079"	"A12079"	"BE_70"	"Block2"	"Stim08"	"S"	1	"ML"	178	2.250420002	"Sp"	"ML"	"nonsw"
"12080"	"A12080"	"BE_70"	"Block2"	"Stim09"	"S"	1	"ML"	243	2.385606274	"Sp"	"ML"	"nonsw"
"12081"	"A12081"	"BE_70"	"Block3"	"Stim01"	"CSES"	0	"ML"	260	2.414973348	"Eng"	"CS"	"nonsw"
"12082"	"A12082"	"BE_70"	"Block3"	"Stim17"	"CSES"	1	"CS"	1083	3.034628457	"Eng"	"CS"	"nonsw"
"12083"	"A12083"	"BE_70"	"Block3"	"Stim02"	"CSES"	0	"ML"	213	2.328379603	"Eng"	"CS"	"nonsw"
"12084"	"A12084"	"BE_70"	"Block3"	"Stim21"	"CSES"	0	"ML"	323	2.509202522	"Eng"	"CS"	"nonsw"
"12085"	"A12085"	"BE_70"	"Block3"	"Stim26"	"CSES"	0	"ML"	287	2.457881897	"Eng"	"CS"	"nonsw"
"12086"	"A12086"	"BE_70"	"Block3"	"Stim27"	"CSES"	0	"ML"	248	2.394451681	"Eng"	"CS"	"nonsw"
"12087"	"A12087"	"BE_70"	"Block3"	"Stim28"	"CSES"	0	"ML"	283	2.451786436	"Eng"	"CS"	"nonsw"
"12088"	"A12088"	"BE_70"	"Block3"	"Stim29"	"CSES"	0	"ML"	929	2.968015714	"Eng"	"CS"	"nonsw"
"12089"	"A12089"	"BE_70"	"Block3"	"Stim03"	"CSES"	0	"ML"	197	2.294466226	"Eng"	"CS"	"nonsw"
"12090"	"A12090"	"BE_70"	"Block3"	"Stim32"	"CSES"	0	"ML"	264	2.421603927	"Eng"	"CS"	"nonsw"
"12091"	"A12091"	"BE_70"	"Block3"	"Stim13"	"CSSE"	1	"CS"	672	2.827369273	"Sp"	"CS"	"nonsw"
"12092"	"A12092"	"BE_70"	"Block3"	"Stim18"	"CSSE"	0	"ML"	1131	3.053462605	"Sp"	"CS"	"nonsw"
"12094"	"A12094"	"BE_70"	"Block3"	"Stim23"	"CSSE"	0	"ML"	268	2.428134794	"Sp"	"CS"	"nonsw"
"12095"	"A12095"	"BE_70"	"Block3"	"Stim24"	"CSSE"	0	"ML"	912	2.959994838	"Sp"	"CS"	"nonsw"
"12096"	"A12096"	"BE_70"	"Block3"	"Stim30"	"CSSE"	0	"ML"	354	2.549003262	"Sp"	"CS"	"nonsw"
"12097"	"A12097"	"BE_70"	"Block3"	"Stim36"	"CSSE"	0	"ML"	271	2.432969291	"Sp"	"CS"	"nonsw"
"12098"	"A12098"	"BE_70"	"Block3"	"Stim04"	"CSSE"	0	"ML"	1740	3.240549248	"Sp"	"CS"	"nonsw"
"12099"	"A12099"	"BE_70"	"Block3"	"Stim05"	"CSSE"	0	"ML"	222	2.346352974	"Sp"	"CS"	"nonsw"
"12101"	"A12101"	"BE_70"	"Block3"	"Stim14"	"E"	1	"ML"	250	2.397940009	"Eng"	"ML"	"nonsw"
"12102"	"A12102"	"BE_70"	"Block3"	"Stim15"	"E"	1	"ML"	708	2.850033258	"Eng"	"ML"	"nonsw"
"12103"	"A12103"	"BE_70"	"Block3"	"Stim16"	"E"	1	"ML"	532	2.725911632	"Eng"	"ML"	"nonsw"
"12104"	"A12104"	"BE_70"	"Block3"	"Stim33"	"E"	1	"ML"	158	2.198657087	"Eng"	"ML"	"nonsw"
"12106"	"A12106"	"BE_70"	"Block3"	"Stim35"	"E"	1	"ML"	1521	3.182129214	"Eng"	"ML"	"nonsw"
"12107"	"A12107"	"BE_70"	"Block3"	"Stim37"	"E"	1	"ML"	510	2.707570176	"Eng"	"ML"	"nonsw"
"12108"	"A12108"	"BE_70"	"Block3"	"Stim38"	"E"	0	"CS"	1085	3.035429738	"Eng"	"ML"	"nonsw"
"12109"	"A12109"	"BE_70"	"Block3"	"Stim39"	"E"	1	"ML"	190	2.278753601	"Eng"	"ML"	"nonsw"
"12110"	"A12110"	"BE_70"	"Block3"	"Stim40"	"E"	0	"CS"	2375	3.375663614	"Eng"	"ML"	"nonsw"
"12112"	"A12112"	"BE_70"	"Block3"	"Stim11"	"S"	1	"ML"	325	2.511883361	"Sp"	"ML"	"nonsw"
"12113"	"A12113"	"BE_70"	"Block3"	"Stim12"	"S"	1	"ML"	492	2.691965103	"Sp"	"ML"	"nonsw"
"12114"	"A12114"	"BE_70"	"Block3"	"Stim19"	"S"	1	"ML"	1587	3.200576927	"Sp"	"ML"	"nonsw"
"12115"	"A12115"	"BE_70"	"Block3"	"Stim20"	"S"	1	"ML"	207	2.315970345	"Sp"	"ML"	"nonsw"
"12116"	"A12116"	"BE_70"	"Block3"	"Stim25"	"S"	1	"ML"	225	2.352182518	"Sp"	"ML"	"nonsw"
"12117"	"A12117"	"BE_70"	"Block3"	"Stim31"	"S"	1	"ML"	294	2.46834733	"Sp"	"ML"	"nonsw"
"12118"	"A12118"	"BE_70"	"Block3"	"Stim07"	"S"	1	"ML"	247	2.392696953	"Sp"	"ML"	"nonsw"
"12119"	"A12119"	"BE_70"	"Block3"	"Stim08"	"S"	1	"ML"	2096	3.321391278	"Sp"	"ML"	"nonsw"
"12120"	"A12120"	"BE_70"	"Block3"	"Stim09"	"S"	1	"ML"	232	2.365487985	"Sp"	"ML"	"nonsw"
"12123"	"A12123"	"BE_70"	"Block4"	"Stim02"	"CSES"	0	"ML"	483	2.683947131	"Eng"	"CS"	"nonsw"
"12124"	"A12124"	"BE_70"	"Block4"	"Stim21"	"CSES"	0	"ML"	1473	3.168202747	"Eng"	"CS"	"nonsw"
"12125"	"A12125"	"BE_70"	"Block4"	"Stim26"	"CSES"	0	"ML"	552	2.741939078	"Eng"	"CS"	"nonsw"
"12126"	"A12126"	"BE_70"	"Block4"	"Stim27"	"CSES"	0	"ML"	327	2.514547753	"Eng"	"CS"	"nonsw"
"12127"	"A12127"	"BE_70"	"Block4"	"Stim28"	"CSES"	0	"ML"	442	2.645422269	"Eng"	"CS"	"nonsw"
"12128"	"A12128"	"BE_70"	"Block4"	"Stim29"	"CSES"	0	"ML"	669	2.825426118	"Eng"	"CS"	"nonsw"
"12129"	"A12129"	"BE_70"	"Block4"	"Stim03"	"CSES"	0	"ML"	257	2.409933123	"Eng"	"CS"	"nonsw"
"12130"	"A12130"	"BE_70"	"Block4"	"Stim32"	"CSES"	0	"ML"	1848	3.266701967	"Eng"	"CS"	"nonsw"
"12131"	"A12131"	"BE_70"	"Block4"	"Stim13"	"CSSE"	0	"ML"	1645	3.216165902	"Sp"	"CS"	"nonsw"
"12132"	"A12132"	"BE_70"	"Block4"	"Stim18"	"CSSE"	0	"ML"	1159	3.064083436	"Sp"	"CS"	"nonsw"
"12133"	"A12133"	"BE_70"	"Block4"	"Stim22"	"CSSE"	0	"ML"	444	2.64738297	"Sp"	"CS"	"nonsw"
"12134"	"A12134"	"BE_70"	"Block4"	"Stim23"	"CSSE"	0	"ML"	2711	3.433129518	"Sp"	"CS"	"nonsw"
"12135"	"A12135"	"BE_70"	"Block4"	"Stim24"	"CSSE"	1	"CS"	2027	3.306853749	"Sp"	"CS"	"nonsw"
"12136"	"A12136"	"BE_70"	"Block4"	"Stim30"	"CSSE"	0	"ML"	652	2.814247596	"Sp"	"CS"	"nonsw"
"12137"	"A12137"	"BE_70"	"Block4"	"Stim36"	"CSSE"	0	"ML"	256	2.408239965	"Sp"	"CS"	"nonsw"
"12138"	"A12138"	"BE_70"	"Block4"	"Stim04"	"CSSE"	0	"ML"	271	2.432969291	"Sp"	"CS"	"nonsw"
"12139"	"A12139"	"BE_70"	"Block4"	"Stim05"	"CSSE"	0	"ML"	973	2.98811284	"Sp"	"CS"	"nonsw"
"12140"	"A12140"	"BE_70"	"Block4"	"Stim06"	"CSSE"	0	"ML"	245	2.389166084	"Sp"	"CS"	"nonsw"
"12141"	"A12141"	"BE_70"	"Block4"	"Stim14"	"E"	1	"ML"	497	2.696356389	"Eng"	"ML"	"nonsw"
"12142"	"A12142"	"BE_70"	"Block4"	"Stim15"	"E"	1	"ML"	482	2.683047038	"Eng"	"ML"	"nonsw"
"12143"	"A12143"	"BE_70"	"Block4"	"Stim16"	"E"	1	"ML"	583	2.765668555	"Eng"	"ML"	"nonsw"
"12144"	"A12144"	"BE_70"	"Block4"	"Stim33"	"E"	1	"ML"	256	2.408239965	"Eng"	"ML"	"nonsw"
"12145"	"A12145"	"BE_70"	"Block4"	"Stim34"	"E"	1	"ML"	287	2.457881897	"Eng"	"ML"	"nonsw"
"12146"	"A12146"	"BE_70"	"Block4"	"Stim35"	"E"	0	"CS"	505	2.703291378	"Eng"	"ML"	"nonsw"
"12147"	"A12147"	"BE_70"	"Block4"	"Stim37"	"E"	1	"ML"	287	2.457881897	"Eng"	"ML"	"nonsw"
"12148"	"A12148"	"BE_70"	"Block4"	"Stim38"	"E"	0	"CS"	630	2.799340549	"Eng"	"ML"	"nonsw"
"12149"	"A12149"	"BE_70"	"Block4"	"Stim39"	"E"	0	"CS"	1019	3.008174184	"Eng"	"ML"	"nonsw"
"12150"	"A12150"	"BE_70"	"Block4"	"Stim40"	"E"	0	"CS"	1187	3.074450719	"Eng"	"ML"	"nonsw"
"12151"	"A12151"	"BE_70"	"Block4"	"Stim10"	"S"	1	"ML"	1194	3.077004327	"Sp"	"ML"	"nonsw"
"12152"	"A12152"	"BE_70"	"Block4"	"Stim11"	"S"	1	"ML"	280	2.447158031	"Sp"	"ML"	"nonsw"
"12153"	"A12153"	"BE_70"	"Block4"	"Stim12"	"S"	1	"ML"	116	2.064457989	"Sp"	"ML"	"nonsw"
"12154"	"A12154"	"BE_70"	"Block4"	"Stim19"	"S"	1	"ML"	1539	3.18723862	"Sp"	"ML"	"nonsw"
"12155"	"A12155"	"BE_70"	"Block4"	"Stim20"	"S"	1	"ML"	828	2.918030337	"Sp"	"ML"	"nonsw"
"12156"	"A12156"	"BE_70"	"Block4"	"Stim25"	"S"	1	"ML"	235	2.371067862	"Sp"	"ML"	"nonsw"
"12157"	"A12157"	"BE_70"	"Block4"	"Stim31"	"S"	1	"ML"	1140	3.056904851	"Sp"	"ML"	"nonsw"
"12158"	"A12158"	"BE_70"	"Block4"	"Stim07"	"S"	1	"ML"	229	2.359835482	"Sp"	"ML"	"nonsw"
"12159"	"A12159"	"BE_70"	"Block4"	"Stim08"	"S"	1	"ML"	278	2.444044796	"Sp"	"ML"	"nonsw"
"12160"	"A12160"	"BE_70"	"Block4"	"Stim09"	"S"	1	"ML"	838	2.923244019	"Sp"	"ML"	"nonsw"
"12161"	"A12161"	"BE_71"	"Block1"	"Stim01"	"CSES"	0	"ML"	809	2.907948522	"Eng"	"CS"	"nonsw"
"12162"	"A12162"	"BE_71"	"Block1"	"Stim17"	"CSES"	0	"ML"	743	2.870988814	"Eng"	"CS"	"nonsw"
"12163"	"A12163"	"BE_71"	"Block1"	"Stim02"	"CSES"	0	"ML"	591	2.771587481	"Eng"	"CS"	"nonsw"
"12164"	"A12164"	"BE_71"	"Block1"	"Stim21"	"CSES"	0	"ML"	613	2.787460475	"Eng"	"CS"	"nonsw"
"12165"	"A12165"	"BE_71"	"Block1"	"Stim26"	"CSES"	0	"ML"	1408	3.148602655	"Eng"	"CS"	"nonsw"
"12166"	"A12166"	"BE_71"	"Block1"	"Stim27"	"CSES"	0	"ML"	2357	3.372359583	"Eng"	"CS"	"nonsw"
"12167"	"A12167"	"BE_71"	"Block1"	"Stim28"	"CSES"	0	"ML"	457	2.6599162	"Eng"	"CS"	"nonsw"
"12168"	"A12168"	"BE_71"	"Block1"	"Stim29"	"CSES"	0	"ML"	1252	3.097604329	"Eng"	"CS"	"nonsw"
"12169"	"A12169"	"BE_71"	"Block1"	"Stim03"	"CSES"	0	"ML"	1071	3.029789471	"Eng"	"CS"	"nonsw"
"12170"	"A12170"	"BE_71"	"Block1"	"Stim32"	"CSES"	0	"ML"	839	2.923761961	"Eng"	"CS"	"nonsw"
"12171"	"A12171"	"BE_71"	"Block1"	"Stim13"	"CSSE"	1	"CS"	1436	3.15715444	"Sp"	"CS"	"nonsw"
"12172"	"A12172"	"BE_71"	"Block1"	"Stim18"	"CSSE"	0	"ML"	546	2.737192643	"Sp"	"CS"	"nonsw"
"12173"	"A12173"	"BE_71"	"Block1"	"Stim22"	"CSSE"	0	"ML"	389	2.589949601	"Sp"	"CS"	"nonsw"
"12174"	"A12174"	"BE_71"	"Block1"	"Stim23"	"CSSE"	0	"ML"	472	2.673941999	"Sp"	"CS"	"nonsw"
"12175"	"A12175"	"BE_71"	"Block1"	"Stim24"	"CSSE"	0	"ML"	960	2.982271233	"Sp"	"CS"	"nonsw"
"12176"	"A12176"	"BE_71"	"Block1"	"Stim30"	"CSSE"	0	"ML"	1260	3.100370545	"Sp"	"CS"	"nonsw"
"12177"	"A12177"	"BE_71"	"Block1"	"Stim36"	"CSSE"	0	"ML"	381	2.580924976	"Sp"	"CS"	"nonsw"
"12178"	"A12178"	"BE_71"	"Block1"	"Stim04"	"CSSE"	0	"ML"	457	2.6599162	"Sp"	"CS"	"nonsw"
"12179"	"A12179"	"BE_71"	"Block1"	"Stim05"	"CSSE"	0	"ML"	1029	3.012415375	"Sp"	"CS"	"nonsw"
"12180"	"A12180"	"BE_71"	"Block1"	"Stim06"	"CSSE"	0	"ML"	462	2.664641976	"Sp"	"CS"	"nonsw"
"12181"	"A12181"	"BE_71"	"Block1"	"Stim14"	"E"	1	"ML"	559	2.747411808	"Eng"	"ML"	"nonsw"
"12182"	"A12182"	"BE_71"	"Block1"	"Stim15"	"E"	1	"ML"	515	2.711807229	"Eng"	"ML"	"nonsw"
"12183"	"A12183"	"BE_71"	"Block1"	"Stim16"	"E"	1	"ML"	632	2.800717078	"Eng"	"ML"	"nonsw"
"12184"	"A12184"	"BE_71"	"Block1"	"Stim33"	"E"	1	"ML"	353	2.547774705	"Eng"	"ML"	"nonsw"
"12185"	"A12185"	"BE_71"	"Block1"	"Stim34"	"E"	1	"ML"	844	2.926342447	"Eng"	"ML"	"nonsw"
"12186"	"A12186"	"BE_71"	"Block1"	"Stim35"	"E"	1	"ML"	605	2.781755375	"Eng"	"ML"	"nonsw"
"12187"	"A12187"	"BE_71"	"Block1"	"Stim37"	"E"	1	"ML"	844	2.926342447	"Eng"	"ML"	"nonsw"
"12188"	"A12188"	"BE_71"	"Block1"	"Stim38"	"E"	1	"ML"	794	2.899820502	"Eng"	"ML"	"nonsw"
"12189"	"A12189"	"BE_71"	"Block1"	"Stim39"	"E"	1	"ML"	720	2.857332496	"Eng"	"ML"	"nonsw"
"12190"	"A12190"	"BE_71"	"Block1"	"Stim40"	"E"	1	"ML"	638	2.804820679	"Eng"	"ML"	"nonsw"
"12191"	"A12191"	"BE_71"	"Block1"	"Stim10"	"S"	1	"ML"	534	2.727541257	"Sp"	"ML"	"nonsw"
"12192"	"A12192"	"BE_71"	"Block1"	"Stim11"	"S"	1	"ML"	427	2.630427875	"Sp"	"ML"	"nonsw"
"12193"	"A12193"	"BE_71"	"Block1"	"Stim12"	"S"	1	"ML"	606	2.782472624	"Sp"	"ML"	"nonsw"
"12194"	"A12194"	"BE_71"	"Block1"	"Stim19"	"S"	1	"ML"	589	2.770115295	"Sp"	"ML"	"nonsw"
"12195"	"A12195"	"BE_71"	"Block1"	"Stim20"	"S"	1	"ML"	492	2.691965103	"Sp"	"ML"	"nonsw"
"12196"	"A12196"	"BE_71"	"Block1"	"Stim25"	"S"	1	"ML"	459	2.661812686	"Sp"	"ML"	"nonsw"
"12197"	"A12197"	"BE_71"	"Block1"	"Stim31"	"S"	0	"CS"	682	2.833784375	"Sp"	"ML"	"nonsw"
"12198"	"A12198"	"BE_71"	"Block1"	"Stim07"	"S"	1	"ML"	555	2.744292983	"Sp"	"ML"	"nonsw"
"12199"	"A12199"	"BE_71"	"Block1"	"Stim08"	"S"	1	"ML"	745	2.872156273	"Sp"	"ML"	"nonsw"
"12200"	"A12200"	"BE_71"	"Block1"	"Stim09"	"S"	1	"ML"	335	2.525044807	"Sp"	"ML"	"nonsw"
"12201"	"A12201"	"BE_71"	"Block2"	"Stim01"	"CSES"	0	"ML"	327	2.514547753	"Eng"	"CS"	"nonsw"
"12202"	"A12202"	"BE_71"	"Block2"	"Stim17"	"CSES"	0	"ML"	408	2.610660163	"Eng"	"CS"	"nonsw"
"12203"	"A12203"	"BE_71"	"Block2"	"Stim02"	"CSES"	0	"ML"	333	2.522444234	"Eng"	"CS"	"nonsw"
"12204"	"A12204"	"BE_71"	"Block2"	"Stim21"	"CSES"	0	"ML"	256	2.408239965	"Eng"	"CS"	"nonsw"
"12205"	"A12205"	"BE_71"	"Block2"	"Stim26"	"CSES"	0	"ML"	473	2.674861141	"Eng"	"CS"	"nonsw"
"12206"	"A12206"	"BE_71"	"Block2"	"Stim27"	"CSES"	0	"ML"	344	2.536558443	"Eng"	"CS"	"nonsw"
"12207"	"A12207"	"BE_71"	"Block2"	"Stim28"	"CSES"	0	"ML"	536	2.72916479	"Eng"	"CS"	"nonsw"
"12208"	"A12208"	"BE_71"	"Block2"	"Stim29"	"CSES"	0	"ML"	574	2.758911892	"Eng"	"CS"	"nonsw"
"12209"	"A12209"	"BE_71"	"Block2"	"Stim03"	"CSES"	0	"ML"	462	2.664641976	"Eng"	"CS"	"nonsw"
"12210"	"A12210"	"BE_71"	"Block2"	"Stim32"	"CSES"	0	"ML"	350	2.544068044	"Eng"	"CS"	"nonsw"
"12211"	"A12211"	"BE_71"	"Block2"	"Stim13"	"CSSE"	0	"ML"	481	2.682145076	"Sp"	"CS"	"nonsw"
"12212"	"A12212"	"BE_71"	"Block2"	"Stim18"	"CSSE"	0	"ML"	346	2.539076099	"Sp"	"CS"	"nonsw"
"12213"	"A12213"	"BE_71"	"Block2"	"Stim22"	"CSSE"	0	"ML"	490	2.69019608	"Sp"	"CS"	"nonsw"
"12214"	"A12214"	"BE_71"	"Block2"	"Stim23"	"CSSE"	0	"ML"	343	2.53529412	"Sp"	"CS"	"nonsw"
"12215"	"A12215"	"BE_71"	"Block2"	"Stim24"	"CSSE"	0	"ML"	492	2.691965103	"Sp"	"CS"	"nonsw"
"12216"	"A12216"	"BE_71"	"Block2"	"Stim30"	"CSSE"	0	"ML"	475	2.67669361	"Sp"	"CS"	"nonsw"
"12217"	"A12217"	"BE_71"	"Block2"	"Stim36"	"CSSE"	0	"ML"	273	2.436162647	"Sp"	"CS"	"nonsw"
"12218"	"A12218"	"BE_71"	"Block2"	"Stim04"	"CSSE"	0	"ML"	363	2.559906625	"Sp"	"CS"	"nonsw"
"12219"	"A12219"	"BE_71"	"Block2"	"Stim05"	"CSSE"	0	"ML"	320	2.505149978	"Sp"	"CS"	"nonsw"
"12220"	"A12220"	"BE_71"	"Block2"	"Stim06"	"CSSE"	0	"ML"	366	2.563481085	"Sp"	"CS"	"nonsw"
"12221"	"A12221"	"BE_71"	"Block2"	"Stim14"	"E"	1	"ML"	365	2.562292864	"Eng"	"ML"	"nonsw"
"12222"	"A12222"	"BE_71"	"Block2"	"Stim15"	"E"	1	"ML"	494	2.693726949	"Eng"	"ML"	"nonsw"
"12223"	"A12223"	"BE_71"	"Block2"	"Stim16"	"E"	1	"ML"	522	2.717670503	"Eng"	"ML"	"nonsw"
"12224"	"A12224"	"BE_71"	"Block2"	"Stim33"	"E"	1	"ML"	456	2.658964843	"Eng"	"ML"	"nonsw"
"12225"	"A12225"	"BE_71"	"Block2"	"Stim34"	"E"	1	"ML"	553	2.742725131	"Eng"	"ML"	"nonsw"
"12226"	"A12226"	"BE_71"	"Block2"	"Stim35"	"E"	1	"ML"	961	2.982723388	"Eng"	"ML"	"nonsw"
"12227"	"A12227"	"BE_71"	"Block2"	"Stim37"	"E"	1	"ML"	308	2.488550717	"Eng"	"ML"	"nonsw"
"12228"	"A12228"	"BE_71"	"Block2"	"Stim38"	"E"	1	"ML"	497	2.696356389	"Eng"	"ML"	"nonsw"
"12229"	"A12229"	"BE_71"	"Block2"	"Stim39"	"E"	1	"ML"	449	2.652246341	"Eng"	"ML"	"nonsw"
"12230"	"A12230"	"BE_71"	"Block2"	"Stim40"	"E"	1	"ML"	489	2.689308859	"Eng"	"ML"	"nonsw"
"12231"	"A12231"	"BE_71"	"Block2"	"Stim10"	"S"	0	"CS"	558	2.746634199	"Sp"	"ML"	"nonsw"
"12232"	"A12232"	"BE_71"	"Block2"	"Stim11"	"S"	1	"ML"	430	2.633468456	"Sp"	"ML"	"nonsw"
"12233"	"A12233"	"BE_71"	"Block2"	"Stim12"	"S"	1	"ML"	405	2.607455023	"Sp"	"ML"	"nonsw"
"12234"	"A12234"	"BE_71"	"Block2"	"Stim19"	"S"	1	"ML"	260	2.414973348	"Sp"	"ML"	"nonsw"
"12235"	"A12235"	"BE_71"	"Block2"	"Stim20"	"S"	1	"ML"	275	2.439332694	"Sp"	"ML"	"nonsw"
"12236"	"A12236"	"BE_71"	"Block2"	"Stim25"	"S"	1	"ML"	285	2.45484486	"Sp"	"ML"	"nonsw"
"12237"	"A12237"	"BE_71"	"Block2"	"Stim31"	"S"	1	"ML"	442	2.645422269	"Sp"	"ML"	"nonsw"
"12238"	"A12238"	"BE_71"	"Block2"	"Stim07"	"S"	1	"ML"	329	2.517195898	"Sp"	"ML"	"nonsw"
"12239"	"A12239"	"BE_71"	"Block2"	"Stim08"	"S"	1	"ML"	548	2.738780558	"Sp"	"ML"	"nonsw"
"12240"	"A12240"	"BE_71"	"Block2"	"Stim09"	"S"	1	"ML"	325	2.511883361	"Sp"	"ML"	"nonsw"
"12241"	"A12241"	"BE_71"	"Block3"	"Stim01"	"CSES"	0	"ML"	245	2.389166084	"Eng"	"CS"	"nonsw"
"12242"	"A12242"	"BE_71"	"Block3"	"Stim17"	"CSES"	0	"ML"	314	2.496929648	"Eng"	"CS"	"nonsw"
"12243"	"A12243"	"BE_71"	"Block3"	"Stim02"	"CSES"	0	"ML"	225	2.352182518	"Eng"	"CS"	"nonsw"
"12244"	"A12244"	"BE_71"	"Block3"	"Stim21"	"CSES"	0	"ML"	270	2.431363764	"Eng"	"CS"	"nonsw"
"12245"	"A12245"	"BE_71"	"Block3"	"Stim26"	"CSES"	0	"ML"	297	2.472756449	"Eng"	"CS"	"nonsw"
"12246"	"A12246"	"BE_71"	"Block3"	"Stim27"	"CSES"	0	"ML"	343	2.53529412	"Eng"	"CS"	"nonsw"
"12247"	"A12247"	"BE_71"	"Block3"	"Stim28"	"CSES"	0	"ML"	316	2.499687083	"Eng"	"CS"	"nonsw"
"12248"	"A12248"	"BE_71"	"Block3"	"Stim29"	"CSES"	0	"ML"	310	2.491361694	"Eng"	"CS"	"nonsw"
"12249"	"A12249"	"BE_71"	"Block3"	"Stim03"	"CSES"	0	"ML"	322	2.507855872	"Eng"	"CS"	"nonsw"
"12250"	"A12250"	"BE_71"	"Block3"	"Stim32"	"CSES"	0	"ML"	350	2.544068044	"Eng"	"CS"	"nonsw"
"12251"	"A12251"	"BE_71"	"Block3"	"Stim13"	"CSSE"	0	"ML"	343	2.53529412	"Sp"	"CS"	"nonsw"
"12252"	"A12252"	"BE_71"	"Block3"	"Stim18"	"CSSE"	0	"ML"	336	2.526339277	"Sp"	"CS"	"nonsw"
"12253"	"A12253"	"BE_71"	"Block3"	"Stim22"	"CSSE"	1	"CS"	860	2.934498451	"Sp"	"CS"	"nonsw"
"12254"	"A12254"	"BE_71"	"Block3"	"Stim23"	"CSSE"	0	"ML"	184	2.264817823	"Sp"	"CS"	"nonsw"
"12255"	"A12255"	"BE_71"	"Block3"	"Stim24"	"CSSE"	0	"ML"	378	2.5774918	"Sp"	"CS"	"nonsw"
"12256"	"A12256"	"BE_71"	"Block3"	"Stim30"	"CSSE"	0	"ML"	529	2.723455672	"Sp"	"CS"	"nonsw"
"12257"	"A12257"	"BE_71"	"Block3"	"Stim36"	"CSSE"	0	"ML"	306	2.485721426	"Sp"	"CS"	"nonsw"
"12258"	"A12258"	"BE_71"	"Block3"	"Stim04"	"CSSE"	0	"ML"	302	2.480006943	"Sp"	"CS"	"nonsw"
"12259"	"A12259"	"BE_71"	"Block3"	"Stim05"	"CSSE"	0	"ML"	272	2.434568904	"Sp"	"CS"	"nonsw"
"12260"	"A12260"	"BE_71"	"Block3"	"Stim06"	"CSSE"	0	"ML"	206	2.31386722	"Sp"	"CS"	"nonsw"
"12261"	"A12261"	"BE_71"	"Block3"	"Stim14"	"E"	1	"ML"	293	2.46686762	"Eng"	"ML"	"nonsw"
"12262"	"A12262"	"BE_71"	"Block3"	"Stim15"	"E"	1	"ML"	566	2.752816431	"Eng"	"ML"	"nonsw"
"12263"	"A12263"	"BE_71"	"Block3"	"Stim16"	"E"	0	"CS"	1160	3.064457989	"Eng"	"ML"	"nonsw"
"12264"	"A12264"	"BE_71"	"Block3"	"Stim33"	"E"	1	"ML"	296	2.471291711	"Eng"	"ML"	"nonsw"
"12265"	"A12265"	"BE_71"	"Block3"	"Stim34"	"E"	1	"ML"	490	2.69019608	"Eng"	"ML"	"nonsw"
"12266"	"A12266"	"BE_71"	"Block3"	"Stim35"	"E"	1	"ML"	396	2.597695186	"Eng"	"ML"	"nonsw"
"12267"	"A12267"	"BE_71"	"Block3"	"Stim37"	"E"	1	"ML"	375	2.574031268	"Eng"	"ML"	"nonsw"
"12268"	"A12268"	"BE_71"	"Block3"	"Stim38"	"E"	1	"ML"	614	2.788168371	"Eng"	"ML"	"nonsw"
"12269"	"A12269"	"BE_71"	"Block3"	"Stim39"	"E"	1	"ML"	302	2.480006943	"Eng"	"ML"	"nonsw"
"12270"	"A12270"	"BE_71"	"Block3"	"Stim40"	"E"	1	"ML"	340	2.531478917	"Eng"	"ML"	"nonsw"
"12271"	"A12271"	"BE_71"	"Block3"	"Stim10"	"S"	1	"ML"	291	2.463892989	"Sp"	"ML"	"nonsw"
"12272"	"A12272"	"BE_71"	"Block3"	"Stim11"	"S"	1	"ML"	351	2.545307116	"Sp"	"ML"	"nonsw"
"12273"	"A12273"	"BE_71"	"Block3"	"Stim12"	"S"	1	"ML"	321	2.506505032	"Sp"	"ML"	"nonsw"
"12274"	"A12274"	"BE_71"	"Block3"	"Stim19"	"S"	0	"CS"	441	2.644438589	"Sp"	"ML"	"nonsw"
"12275"	"A12275"	"BE_71"	"Block3"	"Stim20"	"S"	1	"ML"	242	2.383815366	"Sp"	"ML"	"nonsw"
"12276"	"A12276"	"BE_71"	"Block3"	"Stim25"	"S"	1	"ML"	336	2.526339277	"Sp"	"ML"	"nonsw"
"12277"	"A12277"	"BE_71"	"Block3"	"Stim31"	"S"	1	"ML"	384	2.584331224	"Sp"	"ML"	"nonsw"
"12278"	"A12278"	"BE_71"	"Block3"	"Stim07"	"S"	1	"ML"	259	2.413299764	"Sp"	"ML"	"nonsw"
"12279"	"A12279"	"BE_71"	"Block3"	"Stim08"	"S"	1	"ML"	242	2.383815366	"Sp"	"ML"	"nonsw"
