Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context	Group
A2835	BE_27	Block3	Stim20	S	1	ML	308	Sp	ML	nonsw
A2836	BE_27	Block3	Stim25	S	1	ML	730	Sp	ML	nonsw
A2837	BE_27	Block3	Stim31	S	1	ML	1611	Sp	ML	nonsw
A2838	BE_27	Block3	Stim07	S	1	ML	389	Sp	ML	nonsw
A2839	BE_27	Block3	Stim08	S	1	ML	925	Sp	ML	nonsw
A2840	BE_27	Block3	Stim09	S	1	ML	356	Sp	ML	nonsw
A2871	BE_27	Block4	Stim10	S	1	ML	595	Sp	ML	nonsw
A2872	BE_27	Block4	Stim11	S	1	ML	587	Sp	ML	nonsw
A2873	BE_27	Block4	Stim12	S	1	ML	437	Sp	ML	nonsw
A2875	BE_27	Block4	Stim20	S	1	ML	380	Sp	ML	nonsw
A2876	BE_27	Block4	Stim25	S	1	ML	771	Sp	ML	nonsw
A2877	BE_27	Block4	Stim31	S	1	ML	1696	Sp	ML	nonsw
A2878	BE_27	Block4	Stim07	S	1	ML	437	Sp	ML	nonsw
A2879	BE_27	Block4	Stim08	S	1	ML	533	Sp	ML	nonsw
A2880	BE_27	Block4	Stim09	S	1	ML	310	Sp	ML	nonsw
A2952	BE_28	Block2	Stim11	S	1	ML	380	Sp	ML	nonsw
A2953	BE_28	Block2	Stim12	S	1	ML	961	Sp	ML	nonsw
A2954	BE_28	Block2	Stim19	S	1	ML	575	Sp	ML	nonsw
A2955	BE_28	Block2	Stim20	S	1	ML	340	Sp	ML	nonsw
A2958	BE_28	Block2	Stim07	S	1	ML	839	Sp	ML	nonsw
A2991	BE_28	Block3	Stim10	S	1	ML	1415	Sp	ML	nonsw
A2992	BE_28	Block3	Stim11	S	1	ML	1113	Sp	ML	nonsw
A2993	BE_28	Block3	Stim12	S	1	ML	330	Sp	ML	nonsw
A2994	BE_28	Block3	Stim19	S	1	ML	1224	Sp	ML	nonsw
A2995	BE_28	Block3	Stim20	S	1	ML	501	Sp	ML	nonsw
A2996	BE_28	Block3	Stim25	S	1	ML	734	Sp	ML	nonsw
A2997	BE_28	Block3	Stim31	S	1	ML	1649	Sp	ML	nonsw
A2998	BE_28	Block3	Stim07	S	1	ML	402	Sp	ML	nonsw
A3000	BE_28	Block3	Stim09	S	1	ML	336	Sp	ML	nonsw
A3031	BE_28	Block4	Stim10	S	1	ML	556	Sp	ML	nonsw
A3032	BE_28	Block4	Stim11	S	1	ML	591	Sp	ML	nonsw
A3033	BE_28	Block4	Stim12	S	1	ML	505	Sp	ML	nonsw
A3034	BE_28	Block4	Stim19	S	1	ML	1062	Sp	ML	nonsw
A3035	BE_28	Block4	Stim20	S	1	ML	337	Sp	ML	nonsw
A3036	BE_28	Block4	Stim25	S	1	ML	1257	Sp	ML	nonsw
A3037	BE_28	Block4	Stim31	S	1	ML	936	Sp	ML	nonsw
A3040	BE_28	Block4	Stim09	S	1	ML	474	Sp	ML	nonsw
A3071	BE_29	Block1	Stim10	S	1	ML	1602	Sp	ML	nonsw
A3073	BE_29	Block1	Stim12	S	1	ML	2290	Sp	ML	nonsw
A3074	BE_29	Block1	Stim19	S	1	ML	1224	Sp	ML	nonsw
A3075	BE_29	Block1	Stim20	S	1	ML	3665	Sp	ML	nonsw
A3076	BE_29	Block1	Stim25	S	1	ML	1254	Sp	ML	nonsw
A3078	BE_29	Block1	Stim07	S	1	ML	1866	Sp	ML	nonsw
A3079	BE_29	Block1	Stim08	S	1	ML	2737	Sp	ML	nonsw
A3111	BE_29	Block2	Stim10	S	1	ML	569	Sp	ML	nonsw
A3112	BE_29	Block2	Stim11	S	1	ML	964	Sp	ML	nonsw
A3113	BE_29	Block2	Stim12	S	1	ML	492	Sp	ML	nonsw
A3114	BE_29	Block2	Stim19	S	1	ML	1211	Sp	ML	nonsw
A3115	BE_29	Block2	Stim20	S	1	ML	602	Sp	ML	nonsw
A3116	BE_29	Block2	Stim25	S	1	ML	533	Sp	ML	nonsw
A3117	BE_29	Block2	Stim31	S	1	ML	749	Sp	ML	nonsw
A3118	BE_29	Block2	Stim07	S	1	ML	728	Sp	ML	nonsw
A3119	BE_29	Block2	Stim08	S	1	ML	1610	Sp	ML	nonsw
A3120	BE_29	Block2	Stim09	S	1	ML	853	Sp	ML	nonsw
A3151	BE_29	Block3	Stim10	S	1	ML	472	Sp	ML	nonsw
A3152	BE_29	Block3	Stim11	S	1	ML	401	Sp	ML	nonsw
A3154	BE_29	Block3	Stim19	S	1	ML	396	Sp	ML	nonsw
A3155	BE_29	Block3	Stim20	S	1	ML	700	Sp	ML	nonsw
A3156	BE_29	Block3	Stim25	S	1	ML	927	Sp	ML	nonsw
A3157	BE_29	Block3	Stim31	S	1	ML	3760	Sp	ML	nonsw
A3158	BE_29	Block3	Stim07	S	1	ML	825	Sp	ML	nonsw
A3159	BE_29	Block3	Stim08	S	1	ML	685	Sp	ML	nonsw
A3160	BE_29	Block3	Stim09	S	1	ML	839	Sp	ML	nonsw
A3191	BE_29	Block4	Stim10	S	1	ML	1232	Sp	ML	nonsw
A3192	BE_29	Block4	Stim11	S	1	ML	1199	Sp	ML	nonsw
A3193	BE_29	Block4	Stim12	S	1	ML	917	Sp	ML	nonsw
A3197	BE_29	Block4	Stim31	S	1	ML	1221	Sp	ML	nonsw
A3198	BE_29	Block4	Stim07	S	1	ML	1995	Sp	ML	nonsw
A3199	BE_29	Block4	Stim08	S	1	ML	509	Sp	ML	nonsw
A3200	BE_29	Block4	Stim09	S	1	ML	462	Sp	ML	nonsw
A3231	BE_30	Block1	Stim10	S	1	ML	838	Sp	ML	nonsw
A3232	BE_30	Block1	Stim11	S	1	ML	657	Sp	ML	nonsw
A3233	BE_30	Block1	Stim12	S	1	ML	774	Sp	ML	nonsw
A3234	BE_30	Block1	Stim19	S	1	ML	757	Sp	ML	nonsw
A3235	BE_30	Block1	Stim20	S	1	ML	1881	Sp	ML	nonsw
A3236	BE_30	Block1	Stim25	S	1	ML	387	Sp	ML	nonsw
A3237	BE_30	Block1	Stim31	S	1	ML	535	Sp	ML	nonsw
A3238	BE_30	Block1	Stim07	S	1	ML	1711	Sp	ML	nonsw
A3239	BE_30	Block1	Stim08	S	1	ML	351	Sp	ML	nonsw
A3240	BE_30	Block1	Stim09	S	1	ML	527	Sp	ML	nonsw
A3271	BE_30	Block2	Stim10	S	1	ML	286	Sp	ML	nonsw
A3272	BE_30	Block2	Stim11	S	1	ML	625	Sp	ML	nonsw
A3273	BE_30	Block2	Stim12	S	1	ML	1249	Sp	ML	nonsw
A3274	BE_30	Block2	Stim19	S	1	ML	283	Sp	ML	nonsw
A3275	BE_30	Block2	Stim20	S	1	ML	235	Sp	ML	nonsw
A3276	BE_30	Block2	Stim25	S	1	ML	292	Sp	ML	nonsw
A3277	BE_30	Block2	Stim31	S	1	ML	696	Sp	ML	nonsw
A3278	BE_30	Block2	Stim07	S	1	ML	177	Sp	ML	nonsw
A3279	BE_30	Block2	Stim08	S	1	ML	791	Sp	ML	nonsw
A3280	BE_30	Block2	Stim09	S	1	ML	293	Sp	ML	nonsw
A3311	BE_30	Block3	Stim10	S	1	ML	230	Sp	ML	nonsw
A3312	BE_30	Block3	Stim11	S	1	ML	365	Sp	ML	nonsw
A3313	BE_30	Block3	Stim12	S	1	ML	205	Sp	ML	nonsw
A3314	BE_30	Block3	Stim19	S	1	ML	235	Sp	ML	nonsw
A3315	BE_30	Block3	Stim20	S	1	ML	1102	Sp	ML	nonsw
A3316	BE_30	Block3	Stim25	S	1	ML	2281	Sp	ML	nonsw
A3317	BE_30	Block3	Stim31	S	1	ML	1901	Sp	ML	nonsw
A3318	BE_30	Block3	Stim07	S	1	ML	451	Sp	ML	nonsw
A3319	BE_30	Block3	Stim08	S	1	ML	456	Sp	ML	nonsw
A3320	BE_30	Block3	Stim09	S	1	ML	249	Sp	ML	nonsw
A3351	BE_30	Block4	Stim10	S	1	ML	264	Sp	ML	nonsw
A3352	BE_30	Block4	Stim11	S	1	ML	1121	Sp	ML	nonsw
A3353	BE_30	Block4	Stim12	S	1	ML	349	Sp	ML	nonsw
A3354	BE_30	Block4	Stim19	S	1	ML	1998	Sp	ML	nonsw
A3355	BE_30	Block4	Stim20	S	1	ML	282	Sp	ML	nonsw
A3356	BE_30	Block4	Stim25	S	1	ML	255	Sp	ML	nonsw
A3357	BE_30	Block4	Stim31	S	1	ML	2618	Sp	ML	nonsw
A3358	BE_30	Block4	Stim07	S	1	ML	155	Sp	ML	nonsw
A3359	BE_30	Block4	Stim08	S	1	ML	266	Sp	ML	nonsw
A3360	BE_30	Block4	Stim09	S	1	ML	224	Sp	ML	nonsw
A3391	BE_31	Block1	Stim10	S	1	ML	1301	Sp	ML	nonsw
A3392	BE_31	Block1	Stim11	S	1	ML	300	Sp	ML	nonsw
A3393	BE_31	Block1	Stim12	S	1	ML	652	Sp	ML	nonsw
A3394	BE_31	Block1	Stim19	S	1	ML	268	Sp	ML	nonsw
A3395	BE_31	Block1	Stim20	S	1	ML	289	Sp	ML	nonsw
A3396	BE_31	Block1	Stim25	S	1	ML	1019	Sp	ML	nonsw
A3397	BE_31	Block1	Stim31	S	1	ML	866	Sp	ML	nonsw
A3398	BE_31	Block1	Stim07	S	1	ML	677	Sp	ML	nonsw
A3399	BE_31	Block1	Stim08	S	1	ML	681	Sp	ML	nonsw
A3400	BE_31	Block1	Stim09	S	1	ML	1354	Sp	ML	nonsw
A3431	BE_31	Block2	Stim10	S	1	ML	284	Sp	ML	nonsw
A3432	BE_31	Block2	Stim11	S	1	ML	185	Sp	ML	nonsw
A3433	BE_31	Block2	Stim12	S	1	ML	1798	Sp	ML	nonsw
A3434	BE_31	Block2	Stim19	S	1	ML	58	Sp	ML	nonsw
A3435	BE_31	Block2	Stim20	S	1	ML	276	Sp	ML	nonsw
A3436	BE_31	Block2	Stim25	S	1	ML	866	Sp	ML	nonsw
A3437	BE_31	Block2	Stim31	S	1	ML	1644	Sp	ML	nonsw
A3439	BE_31	Block2	Stim08	S	1	ML	261	Sp	ML	nonsw
A3440	BE_31	Block2	Stim09	S	1	ML	271	Sp	ML	nonsw
A3471	BE_31	Block3	Stim10	S	1	ML	5958	Sp	ML	nonsw
A3472	BE_31	Block3	Stim11	S	1	ML	934	Sp	ML	nonsw
A3473	BE_31	Block3	Stim12	S	1	ML	269	Sp	ML	nonsw
A3474	BE_31	Block3	Stim19	S	1	ML	387	Sp	ML	nonsw
A3475	BE_31	Block3	Stim20	S	1	ML	191	Sp	ML	nonsw
A3476	BE_31	Block3	Stim25	S	1	ML	1713	Sp	ML	nonsw
A3477	BE_31	Block3	Stim31	S	1	ML	1589	Sp	ML	nonsw
A3478	BE_31	Block3	Stim07	S	1	ML	340	Sp	ML	nonsw
A3479	BE_31	Block3	Stim08	S	1	ML	1144	Sp	ML	nonsw
A3480	BE_31	Block3	Stim09	S	1	ML	309	Sp	ML	nonsw
A3511	BE_31	Block4	Stim10	S	1	ML	1803	Sp	ML	nonsw
A3512	BE_31	Block4	Stim11	S	1	ML	354	Sp	ML	nonsw
A3513	BE_31	Block4	Stim12	S	1	ML	613	Sp	ML	nonsw
A3514	BE_31	Block4	Stim19	S	1	ML	351	Sp	ML	nonsw
A3515	BE_31	Block4	Stim20	S	1	ML	424	Sp	ML	nonsw
A3516	BE_31	Block4	Stim25	S	1	ML	264	Sp	ML	nonsw
A3517	BE_31	Block4	Stim31	S	1	ML	925	Sp	ML	nonsw
A3518	BE_31	Block4	Stim07	S	1	ML	5487	Sp	ML	nonsw
A3519	BE_31	Block4	Stim08	S	1	ML	951	Sp	ML	nonsw
A3520	BE_31	Block4	Stim09	S	1	ML	290	Sp	ML	nonsw
A3551	BE_32	Block1	Stim10	S	1	ML	993	Sp	ML	nonsw
A3552	BE_32	Block1	Stim11	S	1	ML	440	Sp	ML	nonsw
A3553	BE_32	Block1	Stim12	S	1	ML	513	Sp	ML	nonsw
A3554	BE_32	Block1	Stim19	S	1	ML	396	Sp	ML	nonsw
A3555	BE_32	Block1	Stim20	S	1	ML	116	Sp	ML	nonsw
A3556	BE_32	Block1	Stim25	S	1	ML	362	Sp	ML	nonsw
A3557	BE_32	Block1	Stim31	S	1	ML	1170	Sp	ML	nonsw
A3558	BE_32	Block1	Stim07	S	1	ML	1835	Sp	ML	nonsw
A3559	BE_32	Block1	Stim08	S	1	ML	1505	Sp	ML	nonsw
A3560	BE_32	Block1	Stim09	S	1	ML	339	Sp	ML	nonsw
A3591	BE_32	Block2	Stim10	S	1	ML	356	Sp	ML	nonsw
A3592	BE_32	Block2	Stim11	S	1	ML	287	Sp	ML	nonsw
A3593	BE_32	Block2	Stim12	S	1	ML	367	Sp	ML	nonsw
A3594	BE_32	Block2	Stim19	S	1	ML	637	Sp	ML	nonsw
A3595	BE_32	Block2	Stim20	S	1	ML	285	Sp	ML	nonsw
A3596	BE_32	Block2	Stim25	S	1	ML	378	Sp	ML	nonsw
A3597	BE_32	Block2	Stim31	S	1	ML	342	Sp	ML	nonsw
A3598	BE_32	Block2	Stim07	S	1	ML	608	Sp	ML	nonsw
A3599	BE_32	Block2	Stim08	S	1	ML	933	Sp	ML	nonsw
A3600	BE_32	Block2	Stim09	S	1	ML	638	Sp	ML	nonsw
A3631	BE_32	Block3	Stim10	S	1	ML	330	Sp	ML	nonsw
A3632	BE_32	Block3	Stim11	S	1	ML	359	Sp	ML	nonsw
A3633	BE_32	Block3	Stim12	S	1	ML	437	Sp	ML	nonsw
A3634	BE_32	Block3	Stim19	S	1	ML	1224	Sp	ML	nonsw
A3635	BE_32	Block3	Stim20	S	1	ML	165	Sp	ML	nonsw
A3636	BE_32	Block3	Stim25	S	1	ML	362	Sp	ML	nonsw
A3637	BE_32	Block3	Stim31	S	1	ML	1304	Sp	ML	nonsw
A3638	BE_32	Block3	Stim07	S	1	ML	459	Sp	ML	nonsw
A3639	BE_32	Block3	Stim08	S	1	ML	366	Sp	ML	nonsw
A3640	BE_32	Block3	Stim09	S	1	ML	459	Sp	ML	nonsw
A3671	BE_32	Block4	Stim10	S	1	ML	444	Sp	ML	nonsw
A3672	BE_32	Block4	Stim11	S	1	ML	448	Sp	ML	nonsw
A3673	BE_32	Block4	Stim12	S	1	ML	430	Sp	ML	nonsw
A3674	BE_32	Block4	Stim19	S	1	ML	579	Sp	ML	nonsw
A3675	BE_32	Block4	Stim20	S	1	ML	227	Sp	ML	nonsw
A3676	BE_32	Block4	Stim25	S	1	ML	351	Sp	ML	nonsw
A3677	BE_32	Block4	Stim31	S	1	ML	1297	Sp	ML	nonsw
A3678	BE_32	Block4	Stim07	S	1	ML	2571	Sp	ML	nonsw
A3679	BE_32	Block4	Stim08	S	1	ML	1189	Sp	ML	nonsw
A3680	BE_32	Block4	Stim09	S	1	ML	276	Sp	ML	nonsw
A3712	BE_35	Block1	Stim11	S	1	ML	1405	Sp	ML	nonsw
A3714	BE_35	Block1	Stim19	S	1	ML	8531	Sp	ML	nonsw
A3716	BE_35	Block1	Stim25	S	1	ML	2177	Sp	ML	nonsw
A3717	BE_35	Block1	Stim31	S	1	ML	2854	Sp	ML	nonsw
A3718	BE_35	Block1	Stim07	S	1	ML	1810	Sp	ML	nonsw
A3720	BE_35	Block1	Stim09	S	1	ML	1697	Sp	ML	nonsw
A3751	BE_35	Block2	Stim10	S	1	ML	6322	Sp	ML	nonsw
A3752	BE_35	Block2	Stim11	S	1	ML	4806	Sp	ML	nonsw
A3754	BE_35	Block2	Stim19	S	1	ML	2215	Sp	ML	nonsw
A3755	BE_35	Block2	Stim20	S	1	ML	3178	Sp	ML	nonsw
A3756	BE_35	Block2	Stim25	S	1	ML	1248	Sp	ML	nonsw
A3757	BE_35	Block2	Stim31	S	1	ML	2899	Sp	ML	nonsw
A3758	BE_35	Block2	Stim07	S	1	ML	3527	Sp	ML	nonsw
A3759	BE_35	Block2	Stim08	S	1	ML	1995	Sp	ML	nonsw
A3760	BE_35	Block2	Stim09	S	1	ML	1542	Sp	ML	nonsw
A3791	BE_35	Block3	Stim10	S	1	ML	1618	Sp	ML	nonsw
A3792	BE_35	Block3	Stim11	S	1	ML	1936	Sp	ML	nonsw
A3794	BE_35	Block3	Stim19	S	1	ML	1722	Sp	ML	nonsw
A3796	BE_35	Block3	Stim25	S	1	ML	923	Sp	ML	nonsw
A3798	BE_35	Block3	Stim07	S	1	ML	2417	Sp	ML	nonsw
A3799	BE_35	Block3	Stim08	S	1	ML	8576	Sp	ML	nonsw
A3800	BE_35	Block3	Stim09	S	1	ML	1449	Sp	ML	nonsw
A3831	BE_35	Block4	Stim10	S	1	ML	6201	Sp	ML	nonsw
A3832	BE_35	Block4	Stim11	S	1	ML	2367	Sp	ML	nonsw
A3833	BE_35	Block4	Stim12	S	1	ML	1292	Sp	ML	nonsw
A3834	BE_35	Block4	Stim19	S	1	ML	1321	Sp	ML	nonsw
A3835	BE_35	Block4	Stim20	S	1	ML	466	Sp	ML	nonsw
A3836	BE_35	Block4	Stim25	S	1	ML	330	Sp	ML	nonsw
A3837	BE_35	Block4	Stim31	S	1	ML	3712	Sp	ML	nonsw
A3838	BE_35	Block4	Stim07	S	1	ML	5590	Sp	ML	nonsw
A3839	BE_35	Block4	Stim08	S	1	ML	1059	Sp	ML	nonsw
A3840	BE_35	Block4	Stim09	S	1	ML	509	Sp	ML	nonsw
A3871	BE_37	Block1	Stim10	S	1	ML	486	Sp	ML	nonsw
A3872	BE_37	Block1	Stim11	S	1	ML	265	Sp	ML	nonsw
A3873	BE_37	Block1	Stim12	S	1	ML	820	Sp	ML	nonsw
A3874	BE_37	Block1	Stim19	S	1	ML	318	Sp	ML	nonsw
A3875	BE_37	Block1	Stim20	S	1	ML	308	Sp	ML	nonsw
A3876	BE_37	Block1	Stim25	S	1	ML	311	Sp	ML	nonsw
A3877	BE_37	Block1	Stim31	S	1	ML	2122	Sp	ML	nonsw
A3878	BE_37	Block1	Stim07	S	1	ML	572	Sp	ML	nonsw
A3879	BE_37	Block1	Stim08	S	1	ML	279	Sp	ML	nonsw
A3880	BE_37	Block1	Stim09	S	1	ML	269	Sp	ML	nonsw
A3911	BE_37	Block2	Stim10	S	1	ML	270	Sp	ML	nonsw
A3912	BE_37	Block2	Stim11	S	1	ML	461	Sp	ML	nonsw
A3913	BE_37	Block2	Stim12	S	1	ML	523	Sp	ML	nonsw
A3914	BE_37	Block2	Stim19	S	1	ML	952	Sp	ML	nonsw
A3915	BE_37	Block2	Stim20	S	1	ML	380	Sp	ML	nonsw
A3916	BE_37	Block2	Stim25	S	1	ML	354	Sp	ML	nonsw
A3917	BE_37	Block2	Stim31	S	1	ML	1708	Sp	ML	nonsw
A3918	BE_37	Block2	Stim07	S	1	ML	682	Sp	ML	nonsw
A3919	BE_37	Block2	Stim08	S	1	ML	1677	Sp	ML	nonsw
A3920	BE_37	Block2	Stim09	S	1	ML	191	Sp	ML	nonsw
A3951	BE_37	Block3	Stim10	S	1	ML	840	Sp	ML	nonsw
A3952	BE_37	Block3	Stim11	S	1	ML	260	Sp	ML	nonsw
A3953	BE_37	Block3	Stim12	S	1	ML	330	Sp	ML	nonsw
A3954	BE_37	Block3	Stim19	S	1	ML	664	Sp	ML	nonsw
A3955	BE_37	Block3	Stim20	S	1	ML	251	Sp	ML	nonsw
A3956	BE_37	Block3	Stim25	S	1	ML	801	Sp	ML	nonsw
A3958	BE_37	Block3	Stim07	S	1	ML	227	Sp	ML	nonsw
A3959	BE_37	Block3	Stim08	S	1	ML	681	Sp	ML	nonsw
A3960	BE_37	Block3	Stim09	S	1	ML	262	Sp	ML	nonsw
A3991	BE_37	Block4	Stim10	S	1	ML	826	Sp	ML	nonsw
A3992	BE_37	Block4	Stim11	S	1	ML	332	Sp	ML	nonsw
A3993	BE_37	Block4	Stim12	S	1	ML	239	Sp	ML	nonsw
A3994	BE_37	Block4	Stim19	S	1	ML	1965	Sp	ML	nonsw
A3995	BE_37	Block4	Stim20	S	1	ML	625	Sp	ML	nonsw
A3996	BE_37	Block4	Stim25	S	1	ML	326	Sp	ML	nonsw
A3997	BE_37	Block4	Stim31	S	1	ML	232	Sp	ML	nonsw
A3998	BE_37	Block4	Stim07	S	1	ML	256	Sp	ML	nonsw
A3999	BE_37	Block4	Stim08	S	1	ML	664	Sp	ML	nonsw
A4000	BE_37	Block4	Stim09	S	1	ML	277	Sp	ML	nonsw
A4031	BE_38	Block1	Stim10	S	1	ML	1573	Sp	ML	nonsw
A4032	BE_38	Block1	Stim11	S	1	ML	373	Sp	ML	nonsw
A4033	BE_38	Block1	Stim12	S	1	ML	806	Sp	ML	nonsw
A4034	BE_38	Block1	Stim19	S	1	ML	3130	Sp	ML	nonsw
A4035	BE_38	Block1	Stim20	S	1	ML	653	Sp	ML	nonsw
A4036	BE_38	Block1	Stim25	S	1	ML	1505	Sp	ML	nonsw
A4037	BE_38	Block1	Stim31	S	1	ML	3016	Sp	ML	nonsw
A4038	BE_38	Block1	Stim07	S	1	ML	278	Sp	ML	nonsw
A4039	BE_38	Block1	Stim08	S	1	ML	963	Sp	ML	nonsw
A4040	BE_38	Block1	Stim09	S	1	ML	930	Sp	ML	nonsw
A4071	BE_38	Block2	Stim10	S	1	ML	478	Sp	ML	nonsw
A4072	BE_38	Block2	Stim11	S	1	ML	307	Sp	ML	nonsw
A4073	BE_38	Block2	Stim12	S	1	ML	295	Sp	ML	nonsw
A4074	BE_38	Block2	Stim19	S	1	ML	398	Sp	ML	nonsw
A4075	BE_38	Block2	Stim20	S	1	ML	297	Sp	ML	nonsw
A4076	BE_38	Block2	Stim25	S	1	ML	3028	Sp	ML	nonsw
A4077	BE_38	Block2	Stim31	S	1	ML	2223	Sp	ML	nonsw
A4078	BE_38	Block2	Stim07	S	1	ML	1959	Sp	ML	nonsw
A4079	BE_38	Block2	Stim08	S	1	ML	228	Sp	ML	nonsw
A4080	BE_38	Block2	Stim09	S	1	ML	307	Sp	ML	nonsw
A4111	BE_38	Block3	Stim10	S	1	ML	927	Sp	ML	nonsw
A4112	BE_38	Block3	Stim11	S	1	ML	221	Sp	ML	nonsw
A4113	BE_38	Block3	Stim12	S	1	ML	316	Sp	ML	nonsw
A4114	BE_38	Block3	Stim19	S	1	ML	445	Sp	ML	nonsw
A4115	BE_38	Block3	Stim20	S	1	ML	316	Sp	ML	nonsw
A4116	BE_38	Block3	Stim25	S	1	ML	1107	Sp	ML	nonsw
A4117	BE_38	Block3	Stim31	S	1	ML	422	Sp	ML	nonsw
A4118	BE_38	Block3	Stim07	S	1	ML	427	Sp	ML	nonsw
A4119	BE_38	Block3	Stim08	S	1	ML	1461	Sp	ML	nonsw
A4120	BE_38	Block3	Stim09	S	1	ML	1518	Sp	ML	nonsw
A4151	BE_38	Block4	Stim10	S	1	ML	196	Sp	ML	nonsw
A4152	BE_38	Block4	Stim11	S	1	ML	233	Sp	ML	nonsw
A4153	BE_38	Block4	Stim12	S	1	ML	235	Sp	ML	nonsw
A4154	BE_38	Block4	Stim19	S	1	ML	3693	Sp	ML	nonsw
A4155	BE_38	Block4	Stim20	S	1	ML	1186	Sp	ML	nonsw
A4156	BE_38	Block4	Stim25	S	1	ML	313	Sp	ML	nonsw
A4157	BE_38	Block4	Stim31	S	1	ML	2298	Sp	ML	nonsw
A4158	BE_38	Block4	Stim07	S	1	ML	510	Sp	ML	nonsw
A4159	BE_38	Block4	Stim08	S	1	ML	201	Sp	ML	nonsw
A4160	BE_38	Block4	Stim09	S	1	ML	203	Sp	ML	nonsw
A4191	BE_41	Block1	Stim10	S	1	ML	2350	Sp	ML	nonsw
A4194	BE_41	Block1	Stim19	S	1	ML	2847	Sp	ML	nonsw
A4195	BE_41	Block1	Stim20	S	1	ML	3216	Sp	ML	nonsw
A4196	BE_41	Block1	Stim25	S	1	ML	5040	Sp	ML	nonsw
A4197	BE_41	Block1	Stim31	S	1	ML	4066	Sp	ML	nonsw
A4198	BE_41	Block1	Stim07	S	1	ML	1366	Sp	ML	nonsw
A4200	BE_41	Block1	Stim09	S	1	ML	5167	Sp	ML	nonsw
A4231	BE_41	Block2	Stim10	S	1	ML	825	Sp	ML	nonsw
A4232	BE_41	Block2	Stim11	S	1	ML	1655	Sp	ML	nonsw
A4233	BE_41	Block2	Stim12	S	1	ML	2890	Sp	ML	nonsw
A4234	BE_41	Block2	Stim19	S	1	ML	1193	Sp	ML	nonsw
A4235	BE_41	Block2	Stim20	S	1	ML	843	Sp	ML	nonsw
A4236	BE_41	Block2	Stim25	S	1	ML	1691	Sp	ML	nonsw
A4237	BE_41	Block2	Stim31	S	1	ML	2947	Sp	ML	nonsw
A4238	BE_41	Block2	Stim07	S	1	ML	732	Sp	ML	nonsw
A4239	BE_41	Block2	Stim08	S	1	ML	3712	Sp	ML	nonsw
A4240	BE_41	Block2	Stim09	S	1	ML	1037	Sp	ML	nonsw
A4272	BE_41	Block3	Stim11	S	1	ML	328	Sp	ML	nonsw
A4274	BE_41	Block3	Stim19	S	1	ML	1783	Sp	ML	nonsw
A4275	BE_41	Block3	Stim20	S	1	ML	343	Sp	ML	nonsw
A4276	BE_41	Block3	Stim25	S	1	ML	440	Sp	ML	nonsw
A4277	BE_41	Block3	Stim31	S	1	ML	1086	Sp	ML	nonsw
A4278	BE_41	Block3	Stim07	S	1	ML	772	Sp	ML	nonsw
A4279	BE_41	Block3	Stim08	S	1	ML	663	Sp	ML	nonsw
A4280	BE_41	Block3	Stim09	S	1	ML	2727	Sp	ML	nonsw
A4311	BE_41	Block4	Stim10	S	1	ML	939	Sp	ML	nonsw
A4312	BE_41	Block4	Stim11	S	1	ML	246	Sp	ML	nonsw
A4313	BE_41	Block4	Stim12	S	1	ML	329	Sp	ML	nonsw
A4314	BE_41	Block4	Stim19	S	1	ML	919	Sp	ML	nonsw
A4315	BE_41	Block4	Stim20	S	1	ML	359	Sp	ML	nonsw
A4316	BE_41	Block4	Stim25	S	1	ML	336	Sp	ML	nonsw
A4317	BE_41	Block4	Stim31	S	1	ML	1032	Sp	ML	nonsw
A4318	BE_41	Block4	Stim07	S	1	ML	647	Sp	ML	nonsw
A4319	BE_41	Block4	Stim08	S	1	ML	573	Sp	ML	nonsw
A4320	BE_41	Block4	Stim09	S	1	ML	262	Sp	ML	nonsw
A4351	BE_43	Block1	Stim10	S	1	ML	5025	Sp	ML	nonsw
A4352	BE_43	Block1	Stim11	S	1	ML	463	Sp	ML	nonsw
A4353	BE_43	Block1	Stim12	S	1	ML	477	Sp	ML	nonsw
A4354	BE_43	Block1	Stim19	S	1	ML	2056	Sp	ML	nonsw
A4355	BE_43	Block1	Stim20	S	1	ML	1055	Sp	ML	nonsw
A4356	BE_43	Block1	Stim25	S	1	ML	1142	Sp	ML	nonsw
A4357	BE_43	Block1	Stim31	S	1	ML	1441	Sp	ML	nonsw
A4359	BE_43	Block1	Stim08	S	1	ML	541	Sp	ML	nonsw
A4360	BE_43	Block1	Stim09	S	1	ML	563	Sp	ML	nonsw
A4392	BE_43	Block2	Stim11	S	1	ML	538	Sp	ML	nonsw
A4393	BE_43	Block2	Stim12	S	1	ML	420	Sp	ML	nonsw
A4394	BE_43	Block2	Stim19	S	1	ML	1068	Sp	ML	nonsw
A4395	BE_43	Block2	Stim20	S	1	ML	283	Sp	ML	nonsw
A4396	BE_43	Block2	Stim25	S	1	ML	365	Sp	ML	nonsw
A4397	BE_43	Block2	Stim31	S	1	ML	741	Sp	ML	nonsw
A4398	BE_43	Block2	Stim07	S	1	ML	647	Sp	ML	nonsw
A4399	BE_43	Block2	Stim08	S	1	ML	744	Sp	ML	nonsw
A4400	BE_43	Block2	Stim09	S	1	ML	331	Sp	ML	nonsw
A4431	BE_43	Block3	Stim10	S	1	ML	2075	Sp	ML	nonsw
