Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context
A265	BE_07	Block3	Stim15	E	1	ML	428	Eng	ML
A266	BE_07	Block3	Stim34	E	1	ML	1527	Eng	ML
A2661	BE_86 	Block3	Stim14	E	1	ML	1199	Eng	ML
A2662	BE_86 	Block3	Stim15	E	1	ML	1844	Eng	ML
A2663	BE_86 	Block3	Stim35	E	1	ML	1482	Eng	ML
A2664	BE_86 	Block3	Stim37	E	1	ML	1566	Eng	ML
A2665	BE_86 	Block3	Stim38	E	1	ML	757	Eng	ML
A2666	BE_86 	Block3	Stim39	E	1	ML	2994	Eng	ML
A2667	BE_86 	Block3	Stim40	E	1	ML	2460	Eng	ML
A2668	BE_86 	Block3	Stim16	E	0	CS	1171	Eng	ML
A2669	BE_86 	Block3	Stim33	E	0	CS	342	Eng	ML
A267	BE_07	Block3	Stim37	E	1	ML	1859	Eng	ML
A2670	BE_86 	Block3	Stim34	E	0	CS	1150	Eng	ML
A268	BE_07	Block3	Stim38	E	1	ML	360	Eng	ML
A269	BE_07	Block3	Stim39	E	1	ML	897	Eng	ML
A27	BE_06	Block1	Stim39	E	0	CS	641	Eng	ML
A270	BE_07	Block3	Stim40	E	1	ML	1213	Eng	ML
A2701	BE_86 	Block4	Stim14	E	1	ML	2968	Eng	ML
A2702	BE_86 	Block4	Stim16	E	1	ML	752	Eng	ML
A2703	BE_86 	Block4	Stim34	E	1	ML	1287	Eng	ML
A2704	BE_86 	Block4	Stim35	E	1	ML	1236	Eng	ML
A2705	BE_86 	Block4	Stim37	E	1	ML	2465	Eng	ML
A2706	BE_86 	Block4	Stim38	E	1	ML	446	Eng	ML
A2707	BE_86 	Block4	Stim39	E	1	ML	2441	Eng	ML
A2708	BE_86 	Block4	Stim40	E	1	ML	1316	Eng	ML
A2709	BE_86 	Block4	Stim15	E	0	CS	1316	Eng	ML
A2710	BE_86 	Block4	Stim33	E	0	CS	167	Eng	ML
A2741	BE_87 	Block1	Stim15	E	1	ML	2405	Eng	ML
A2742	BE_87 	Block1	Stim16	E	1	ML	963	Eng	ML
A2743	BE_87 	Block1	Stim33	E	1	ML	2822	Eng	ML
A2744	BE_87 	Block1	Stim34	E	1	ML	1852	Eng	ML
A2745	BE_87 	Block1	Stim35	E	1	ML	2328	Eng	ML
A2746	BE_87 	Block1	Stim37	E	1	ML	921	Eng	ML
A2747	BE_87 	Block1	Stim38	E	1	ML	7185	Eng	ML
A2748	BE_87 	Block1	Stim39	E	1	ML	1559	Eng	ML
A2749	BE_87 	Block1	Stim14	E	0	CS	4707	Eng	ML
A2750	BE_87 	Block1	Stim40	E	0	CS	7379	Eng	ML
A2781	BE_87 	Block2	Stim14	E	1	ML	13247	Eng	ML
A2782	BE_87 	Block2	Stim15	E	1	ML	61	Eng	ML
A2783	BE_87 	Block2	Stim16	E	1	ML	5135	Eng	ML
A2784	BE_87 	Block2	Stim34	E	1	ML	590	Eng	ML
A2785	BE_87 	Block2	Stim37	E	1	ML	291	Eng	ML
A2786	BE_87 	Block2	Stim38	E	1	ML	308	Eng	ML
A2787	BE_87 	Block2	Stim39	E	1	ML	657	Eng	ML
A2788	BE_87 	Block2	Stim40	E	1	ML	316	Eng	ML
A2789	BE_87 	Block2	Stim33	E	0	CS	853	Eng	ML
A2790	BE_87 	Block2	Stim35	E	0	CS	2278	Eng	ML
A28	BE_06	Block1	Stim14	E	1	ML	902	Eng	ML
A2821	BE_87 	Block3	Stim14	E	1	ML	570	Eng	ML
A2822	BE_87 	Block3	Stim16	E	1	ML	879	Eng	ML
A2823	BE_87 	Block3	Stim33	E	1	ML	1170	Eng	ML
A2824	BE_87 	Block3	Stim34	E	1	ML	5256	Eng	ML
A2825	BE_87 	Block3	Stim37	E	1	ML	912	Eng	ML
A2826	BE_87 	Block3	Stim38	E	1	ML	2097	Eng	ML
A2827	BE_87 	Block3	Stim40	E	1	ML	315	Eng	ML
A2828	BE_87 	Block3	Stim15	E	0	CS	542	Eng	ML
A2829	BE_87 	Block3	Stim35	E	0	CS	1789	Eng	ML
A2830	BE_87 	Block3	Stim39	E	0	CS	1950	Eng	ML
A2861	BE_87 	Block4	Stim15	E	1	ML	3530	Eng	ML
A2862	BE_87 	Block4	Stim33	E	1	ML	2773	Eng	ML
A2863	BE_87 	Block4	Stim37	E	1	ML	2301	Eng	ML
A2864	BE_87 	Block4	Stim40	E	1	ML	3613	Eng	ML
A2865	BE_87 	Block4	Stim14	E	0	CS	1181	Eng	ML
A2866	BE_87 	Block4	Stim16	E	0	CS	3571	Eng	ML
A2867	BE_87 	Block4	Stim34	E	0	CS	2022	Eng	ML
A2868	BE_87 	Block4	Stim35	E	0	CS	6862	Eng	ML
A2869	BE_87 	Block4	Stim38	E	0	CS	3111	Eng	ML
A2870	BE_87 	Block4	Stim39	E	0	CS	1901	Eng	ML
A29	BE_06	Block1	Stim35	E	1	ML	1296	Eng	ML
A30	BE_06	Block1	Stim40	E	1	ML	1371	Eng	ML
A301	BE_07	Block4	Stim14	E	0	CS	366	Eng	ML
A302	BE_07	Block4	Stim16	E	0	CS	5987	Eng	ML
A303	BE_07	Block4	Stim33	E	0	CS	357	Eng	ML
A304	BE_07	Block4	Stim35	E	0	CS	537	Eng	ML
A305	BE_07	Block4	Stim38	E	0	CS	1172	Eng	ML
A306	BE_07	Block4	Stim39	E	0	CS	657	Eng	ML
A307	BE_07	Block4	Stim15	E	1	ML	1514	Eng	ML
A308	BE_07	Block4	Stim34	E	1	ML	1302	Eng	ML
A309	BE_07	Block4	Stim37	E	1	ML	1291	Eng	ML
A310	BE_07	Block4	Stim40	E	1	ML	1004	Eng	ML
A341	BE_09	Block1	Stim16	E	0	CS	3304	Eng	ML
A342	BE_09	Block1	Stim33	E	0	CS	2272	Eng	ML
A343	BE_09	Block1	Stim38	E	0	CS	1730	Eng	ML
A344	BE_09	Block1	Stim40	E	0	CS	2608	Eng	ML
A345	BE_09	Block1	Stim14	E	1	ML	1134	Eng	ML
A346	BE_09	Block1	Stim15	E	1	ML	2162	Eng	ML
A347	BE_09	Block1	Stim34	E	1	ML	7159	Eng	ML
A348	BE_09	Block1	Stim35	E	1	ML	13186	Eng	ML
A349	BE_09	Block1	Stim37	E	1	ML	3617	Eng	ML
A350	BE_09	Block1	Stim39	E	1	ML	2351	Eng	ML
A381	BE_09	Block2	Stim15	E	0	CS	3717	Eng	ML
A382	BE_09	Block2	Stim16	E	0	CS	2321	Eng	ML
A383	BE_09	Block2	Stim33	E	0	CS	2165	Eng	ML
A384	BE_09	Block2	Stim37	E	0	CS	2076	Eng	ML
A385	BE_09	Block2	Stim40	E	0	CS	2892	Eng	ML
A386	BE_09	Block2	Stim14	E	1	ML	1865	Eng	ML
A387	BE_09	Block2	Stim34	E	1	ML	4257	Eng	ML
A388	BE_09	Block2	Stim35	E	1	ML	1640	Eng	ML
A389	BE_09	Block2	Stim38	E	1	ML	2444	Eng	ML
A390	BE_09	Block2	Stim39	E	1	ML	4649	Eng	ML
A421	BE_09	Block3	Stim16	E	0	CS	1442	Eng	ML
A422	BE_09	Block3	Stim33	E	0	CS	1199	Eng	ML
A423	BE_09	Block3	Stim34	E	0	CS	2941	Eng	ML
A424	BE_09	Block3	Stim35	E	0	CS	2932	Eng	ML
A425	BE_09	Block3	Stim38	E	0	CS	1251	Eng	ML
A426	BE_09	Block3	Stim14	E	1	ML	3835	Eng	ML
A427	BE_09	Block3	Stim15	E	1	ML	1990	Eng	ML
A428	BE_09	Block3	Stim37	E	1	ML	2755	Eng	ML
A429	BE_09	Block3	Stim39	E	1	ML	2826	Eng	ML
A430	BE_09	Block3	Stim40	E	1	ML	1852	Eng	ML
A461	BE_09	Block4	Stim33	E	0	CS	892	Eng	ML
A462	BE_09	Block4	Stim38	E	0	CS	1141	Eng	ML
A463	BE_09	Block4	Stim14	E	1	ML	6426	Eng	ML
A464	BE_09	Block4	Stim15	E	1	ML	2944	Eng	ML
A465	BE_09	Block4	Stim16	E	1	ML	7837	Eng	ML
A466	BE_09	Block4	Stim34	E	1	ML	2032	Eng	ML
A467	BE_09	Block4	Stim35	E	1	ML	2934	Eng	ML
A468	BE_09	Block4	Stim37	E	1	ML	1161	Eng	ML
A469	BE_09	Block4	Stim39	E	1	ML	1924	Eng	ML
A470	BE_09	Block4	Stim40	E	1	ML	1227	Eng	ML
A501	BE_19	Block1	Stim14	E	0	CS	2225	Eng	ML
A502	BE_19	Block1	Stim38	E	0	CS	2950	Eng	ML
A503	BE_19	Block1	Stim39	E	0	CS	2985	Eng	ML
A504	BE_19	Block1	Stim15	E	1	ML	2726	Eng	ML
A505	BE_19	Block1	Stim16	E	1	ML	2999	Eng	ML
A506	BE_19	Block1	Stim33	E	1	ML	3338	Eng	ML
A507	BE_19	Block1	Stim34	E	1	ML	5294	Eng	ML
A508	BE_19	Block1	Stim35	E	1	ML	2279	Eng	ML
A509	BE_19	Block1	Stim37	E	1	ML	2409	Eng	ML
A510	BE_19	Block1	Stim40	E	1	ML	3885	Eng	ML
A541	BE_19	Block2	Stim16	E	0	CS	1726	Eng	ML
A542	BE_19	Block2	Stim34	E	0	CS	1565	Eng	ML
A543	BE_19	Block2	Stim35	E	0	CS	1519	Eng	ML
A544	BE_19	Block2	Stim14	E	1	ML	3171	Eng	ML
A545	BE_19	Block2	Stim15	E	1	ML	1581	Eng	ML
A546	BE_19	Block2	Stim33	E	1	ML	1278	Eng	ML
A547	BE_19	Block2	Stim37	E	1	ML	2352	Eng	ML
A548	BE_19	Block2	Stim38	E	1	ML	1314	Eng	ML
A549	BE_19	Block2	Stim39	E	1	ML	1392	Eng	ML
A550	BE_19	Block2	Stim40	E	1	ML	5285	Eng	ML
A581	BE_19	Block3	Stim14	E	1	ML	2061	Eng	ML
A582	BE_19	Block3	Stim15	E	1	ML	2867	Eng	ML
A583	BE_19	Block3	Stim16	E	1	ML	3451	Eng	ML
A584	BE_19	Block3	Stim33	E	1	ML	2784	Eng	ML
A585	BE_19	Block3	Stim34	E	1	ML	2409	Eng	ML
A586	BE_19	Block3	Stim35	E	1	ML	1609	Eng	ML
A587	BE_19	Block3	Stim37	E	1	ML	2475	Eng	ML
A588	BE_19	Block3	Stim38	E	1	ML	1186	Eng	ML
A589	BE_19	Block3	Stim39	E	1	ML	1969	Eng	ML
A590	BE_19	Block3	Stim40	E	1	ML	3417	Eng	ML
A61	BE_06	Block2	Stim15	E	0	CS	3964	Eng	ML
A62	BE_06	Block2	Stim16	E	0	CS	2064	Eng	ML
A621	BE_19	Block4	Stim40	E	0	CS	1932	Eng	ML
A622	BE_19	Block4	Stim14	E	1	ML	1289	Eng	ML
A623	BE_19	Block4	Stim15	E	1	ML	474	Eng	ML
A624	BE_19	Block4	Stim16	E	1	ML	2922	Eng	ML
A625	BE_19	Block4	Stim33	E	1	ML	2000	Eng	ML
A626	BE_19	Block4	Stim34	E	1	ML	4890	Eng	ML
A627	BE_19	Block4	Stim35	E	1	ML	2014	Eng	ML
A628	BE_19	Block4	Stim37	E	1	ML	1961	Eng	ML
A629	BE_19	Block4	Stim38	E	1	ML	10472	Eng	ML
A63	BE_06	Block2	Stim34	E	0	CS	1182	Eng	ML
A630	BE_19	Block4	Stim39	E	1	ML	1749	Eng	ML
A64	BE_06	Block2	Stim37	E	0	CS	1483	Eng	ML
A65	BE_06	Block2	Stim40	E	0	CS	929	Eng	ML
A66	BE_06	Block2	Stim14	E	1	ML	545	Eng	ML
A661	BE_20	Block1	Stim14	E	0	CS	14002	Eng	ML
A662	BE_20	Block1	Stim33	E	0	CS	4533	Eng	ML
A663	BE_20	Block1	Stim34	E	0	CS	5621	Eng	ML
A664	BE_20	Block1	Stim37	E	0	CS	14828	Eng	ML
A665	BE_20	Block1	Stim38	E	0	CS	3039	Eng	ML
A666	BE_20	Block1	Stim39	E	0	CS	8602	Eng	ML
A667	BE_20	Block1	Stim15	E	1	ML	5677	Eng	ML
A668	BE_20	Block1	Stim16	E	1	ML	2295	Eng	ML
A669	BE_20	Block1	Stim35	E	1	ML	3424	Eng	ML
A67	BE_06	Block2	Stim33	E	1	ML	1504	Eng	ML
A670	BE_20	Block1	Stim40	E	1	ML	7100	Eng	ML
A68	BE_06	Block2	Stim35	E	1	ML	1074	Eng	ML
A69	BE_06	Block2	Stim38	E	1	ML	673	Eng	ML
A70	BE_06	Block2	Stim39	E	1	ML	1069	Eng	ML
A701	BE_20	Block2	Stim33	E	0	CS	6896	Eng	ML
A702	BE_20	Block2	Stim37	E	0	CS	13997	Eng	ML
A703	BE_20	Block2	Stim38	E	0	CS	16901	Eng	ML
A704	BE_20	Block2	Stim14	E	1	ML	2568	Eng	ML
A705	BE_20	Block2	Stim15	E	1	ML	4800	Eng	ML
A706	BE_20	Block2	Stim16	E	1	ML	1168	Eng	ML
A707	BE_20	Block2	Stim34	E	1	ML	1567	Eng	ML
A708	BE_20	Block2	Stim35	E	1	ML	10166	Eng	ML
A709	BE_20	Block2	Stim39	E	1	ML	1508	Eng	ML
A710	BE_20	Block2	Stim40	E	1	ML	3284	Eng	ML
A741	BE_20	Block3	Stim33	E	0	CS	3335	Eng	ML
A742	BE_20	Block3	Stim34	E	0	CS	2316	Eng	ML
A743	BE_20	Block3	Stim35	E	0	CS	2568	Eng	ML
A744	BE_20	Block3	Stim37	E	0	CS	2501	Eng	ML
A745	BE_20	Block3	Stim14	E	1	ML	742	Eng	ML
A746	BE_20	Block3	Stim15	E	1	ML	1075	Eng	ML
A747	BE_20	Block3	Stim16	E	1	ML	1546	Eng	ML
A748	BE_20	Block3	Stim38	E	1	ML	1619	Eng	ML
A749	BE_20	Block3	Stim39	E	1	ML	2244	Eng	ML
A750	BE_20	Block3	Stim40	E	1	ML	6100	Eng	ML
A781	BE_20	Block4	Stim33	E	0	CS	827	Eng	ML
A782	BE_20	Block4	Stim34	E	0	CS	2817	Eng	ML
A783	BE_20	Block4	Stim35	E	0	CS	6084	Eng	ML
A784	BE_20	Block4	Stim37	E	0	CS	8538	Eng	ML
A785	BE_20	Block4	Stim14	E	1	ML	1747	Eng	ML
A786	BE_20	Block4	Stim15	E	1	ML	995	Eng	ML
A787	BE_20	Block4	Stim16	E	1	ML	2377	Eng	ML
A788	BE_20	Block4	Stim38	E	1	ML	3054	Eng	ML
A789	BE_20	Block4	Stim39	E	1	ML	1509	Eng	ML
A790	BE_20	Block4	Stim40	E	1	ML	1469	Eng	ML
A821	BE_33	Block1	Stim33	E	0	CS	1482	Eng	ML
A822	BE_33	Block1	Stim34	E	0	CS	1978	Eng	ML
A823	BE_33	Block1	Stim38	E	0	CS	969	Eng	ML
A824	BE_33	Block1	Stim40	E	0	CS	3565	Eng	ML
A825	BE_33	Block1	Stim14	E	1	ML	1167	Eng	ML
A826	BE_33	Block1	Stim15	E	1	ML	1601	Eng	ML
A827	BE_33	Block1	Stim16	E	1	ML	2716	Eng	ML
A828	BE_33	Block1	Stim35	E	1	ML	1544	Eng	ML
A829	BE_33	Block1	Stim37	E	1	ML	2016	Eng	ML
A830	BE_33	Block1	Stim39	E	1	ML	1407	Eng	ML
A861	BE_33	Block2	Stim16	E	0	CS	1410	Eng	ML
A862	BE_33	Block2	Stim38	E	0	CS	1670	Eng	ML
A863	BE_33	Block2	Stim40	E	0	CS	3462	Eng	ML
A864	BE_33	Block2	Stim14	E	1	ML	1298	Eng	ML
A865	BE_33	Block2	Stim15	E	1	ML	2092	Eng	ML
A866	BE_33	Block2	Stim33	E	1	ML	181	Eng	ML
A867	BE_33	Block2	Stim34	E	1	ML	516	Eng	ML
A868	BE_33	Block2	Stim35	E	1	ML	2326	Eng	ML
A869	BE_33	Block2	Stim37	E	1	ML	2626	Eng	ML
A870	BE_33	Block2	Stim39	E	1	ML	2601	Eng	ML
A901	BE_33	Block3	Stim33	E	0	CS	252	Eng	ML
A902	BE_33	Block3	Stim14	E	1	ML	12440	Eng	ML
A903	BE_33	Block3	Stim15	E	1	ML	2951	Eng	ML
A904	BE_33	Block3	Stim16	E	1	ML	2338	Eng	ML
A905	BE_33	Block3	Stim34	E	1	ML	9437	Eng	ML
A906	BE_33	Block3	Stim35	E	1	ML	2196	Eng	ML
A907	BE_33	Block3	Stim37	E	1	ML	496	Eng	ML
A908	BE_33	Block3	Stim38	E	1	ML	1115	Eng	ML
A909	BE_33	Block3	Stim39	E	1	ML	1217	Eng	ML
A910	BE_33	Block3	Stim40	E	1	ML	3642	Eng	ML
A941	BE_33	Block4	Stim16	E	0	CS	1401	Eng	ML
A942	BE_33	Block4	Stim33	E	0	CS	147	Eng	ML
A943	BE_33	Block4	Stim34	E	0	CS	6274	Eng	ML
A944	BE_33	Block4	Stim14	E	1	ML	676	Eng	ML
A945	BE_33	Block4	Stim15	E	1	ML	697	Eng	ML
A946	BE_33	Block4	Stim35	E	1	ML	3158	Eng	ML
A947	BE_33	Block4	Stim37	E	1	ML	2669	Eng	ML
A948	BE_33	Block4	Stim38	E	1	ML	1473	Eng	ML
A949	BE_33	Block4	Stim39	E	1	ML	1473	Eng	ML
A950	BE_33	Block4	Stim40	E	1	ML	2317	Eng	ML
A981	BE_34	Block1	Stim15	E	0	CS	1027	Eng	ML
A982	BE_34	Block1	Stim16	E	0	CS	3548	Eng	ML
A983	BE_34	Block1	Stim35	E	0	CS	1304	Eng	ML
A984	BE_34	Block1	Stim37	E	0	CS	1421	Eng	ML
A985	BE_34	Block1	Stim14	E	1	ML	1853	Eng	ML
A986	BE_34	Block1	Stim33	E	1	ML	1401	Eng	ML
A987	BE_34	Block1	Stim34	E	1	ML	3423	Eng	ML
A988	BE_34	Block1	Stim38	E	1	ML	5157	Eng	ML
A989	BE_34	Block1	Stim39	E	1	ML	1021	Eng	ML
A990	BE_34	Block1	Stim40	E	1	ML	677	Eng	ML
A1000	BE_34	Block1	Stim08	S	1	ML	3158	Sp	ML
A1031	BE_34	Block2	Stim10	S	0	CS	1376	Sp	ML
A1032	BE_34	Block2	Stim11	S	0	CS	385	Sp	ML
A1033	BE_34	Block2	Stim12	S	0	CS	4222	Sp	ML
A1034	BE_34	Block2	Stim19	S	0	CS	478	Sp	ML
A1035	BE_34	Block2	Stim20	S	0	CS	1213	Sp	ML
A1036	BE_34	Block2	Stim25	S	0	CS	325	Sp	ML
A1037	BE_34	Block2	Stim31	S	0	CS	2239	Sp	ML
A1038	BE_34	Block2	Stim07	S	0	CS	1537	Sp	ML
A1039	BE_34	Block2	Stim08	S	0	CS	695	Sp	ML
A1040	BE_34	Block2	Stim09	S	1	ML	2025	Sp	ML
A1071	BE_34	Block3	Stim11	S	0	CS	2423	Sp	ML
A1072	BE_34	Block3	Stim12	S	0	CS	4581	Sp	ML
A1073	BE_34	Block3	Stim08	S	0	CS	1748	Sp	ML
A1074	BE_34	Block3	Stim09	S	0	CS	1378	Sp	ML
A1075	BE_34	Block3	Stim10	S	1	ML	6626	Sp	ML
A1076	BE_34	Block3	Stim19	S	1	ML	3483	Sp	ML
A1077	BE_34	Block3	Stim20	S	1	ML	1636	Sp	ML
A1078	BE_34	Block3	Stim25	S	1	ML	601	Sp	ML
A1079	BE_34	Block3	Stim31	S	1	ML	3665	Sp	ML
A1080	BE_34	Block3	Stim07	S	1	ML	2378	Sp	ML
A111	BE_06	Block3	Stim10	S	0	CS	802	Sp	ML
A1111	BE_34	Block4	Stim12	S	0	CS	1592	Sp	ML
A1112	BE_34	Block4	Stim31	S	0	CS	459	Sp	ML
A1113	BE_34	Block4	Stim08	S	0	CS	12226	Sp	ML
A1114	BE_34	Block4	Stim10	S	1	ML	1837	Sp	ML
A1115	BE_34	Block4	Stim11	S	1	ML	359	Sp	ML
A1116	BE_34	Block4	Stim19	S	1	ML	1222	Sp	ML
A1117	BE_34	Block4	Stim20	S	1	ML	459	Sp	ML
A1118	BE_34	Block4	Stim25	S	1	ML	1171	Sp	ML
A1119	BE_34	Block4	Stim07	S	1	ML	2139	Sp	ML
A112	BE_06	Block3	Stim11	S	0	CS	838	Sp	ML
A1120	BE_34	Block4	Stim09	S	1	ML	6396	Sp	ML
A113	BE_06	Block3	Stim19	S	0	CS	2551	Sp	ML
A114	BE_06	Block3	Stim25	S	0	CS	304	Sp	ML
A115	BE_06	Block3	Stim31	S	0	CS	1404	Sp	ML
A1151	BE_42	Block1	Stim11	S	0	CS	2967	Sp	ML
A1152	BE_42	Block1	Stim12	S	0	CS	1051	Sp	ML
A1153	BE_42	Block1	Stim25	S	0	CS	1696	Sp	ML
A1154	BE_42	Block1	Stim07	S	0	CS	4381	Sp	ML
A1155	BE_42	Block1	Stim09	S	0	CS	1418	Sp	ML
A1156	BE_42	Block1	Stim10	S	1	ML	2453	Sp	ML
A1157	BE_42	Block1	Stim19	S	1	ML	5669	Sp	ML
A1158	BE_42	Block1	Stim20	S	1	ML	1771	Sp	ML
A1159	BE_42	Block1	Stim31	S	1	ML	1370	Sp	ML
A116	BE_06	Block3	Stim07	S	0	CS	2085	Sp	ML
A1160	BE_42	Block1	Stim08	S	1	ML	224	Sp	ML
A117	BE_06	Block3	Stim08	S	0	CS	364	Sp	ML
A118	BE_06	Block3	Stim09	S	0	CS	554	Sp	ML
A119	BE_06	Block3	Stim12	S	1	ML	1352	Sp	ML
A1191	BE_42	Block2	Stim11	S	0	CS	4574	Sp	ML
A1192	BE_42	Block2	Stim12	S	0	CS	835	Sp	ML
A1193	BE_42	Block2	Stim20	S	0	CS	2079	Sp	ML
A1194	BE_42	Block2	Stim31	S	0	CS	7812	Sp	ML
A1195	BE_42	Block2	Stim08	S	0	CS	1962	Sp	ML
A1196	BE_42	Block2	Stim10	S	1	ML	4471	Sp	ML
A1197	BE_42	Block2	Stim19	S	1	ML	2340	Sp	ML
A1198	BE_42	Block2	Stim25	S	1	ML	2139	Sp	ML
A1199	BE_42	Block2	Stim07	S	1	ML	3566	Sp	ML
A120	BE_06	Block3	Stim20	S	1	ML	211	Sp	ML
A1200	BE_42	Block2	Stim09	S	1	ML	4972	Sp	ML
A1231	BE_42	Block3	Stim19	S	0	CS	5046	Sp	ML
A1232	BE_42	Block3	Stim31	S	0	CS	5479	Sp	ML
A1233	BE_42	Block3	Stim08	S	0	CS	1079	Sp	ML
A1234	BE_42	Block3	Stim10	S	1	ML	6309	Sp	ML
A1235	BE_42	Block3	Stim11	S	1	ML	4846	Sp	ML
A1236	BE_42	Block3	Stim12	S	1	ML	500	Sp	ML
A1237	BE_42	Block3	Stim20	S	1	ML	730	Sp	ML
A1238	BE_42	Block3	Stim25	S	1	ML	225	Sp	ML
A1239	BE_42	Block3	Stim07	S	1	ML	426	Sp	ML
A1240	BE_42	Block3	Stim09	S	1	ML	367	Sp	ML
A1271	BE_42	Block4	Stim10	S	0	CS	1496	Sp	ML
A1272	BE_42	Block4	Stim11	S	0	CS	1526	Sp	ML
A1273	BE_42	Block4	Stim12	S	0	CS	2577	Sp	ML
A1274	BE_42	Block4	Stim07	S	0	CS	11395	Sp	ML
A1275	BE_42	Block4	Stim09	S	0	CS	8053	Sp	ML
A1276	BE_42	Block4	Stim19	S	1	ML	2441	Sp	ML
A1277	BE_42	Block4	Stim20	S	1	ML	3282	Sp	ML
A1278	BE_42	Block4	Stim25	S	1	ML	1648	Sp	ML
A1279	BE_42	Block4	Stim31	S	1	ML	3276	Sp	ML
A1280	BE_42	Block4	Stim08	S	1	ML	874	Sp	ML
A1311	BE_50	Block1	Stim10	S	1	ML	3300	Sp	ML
A1312	BE_50	Block1	Stim11	S	1	ML	1232	Sp	ML
A1313	BE_50	Block1	Stim12	S	1	ML	1155	Sp	ML
A1314	BE_50	Block1	Stim19	S	1	ML	544	Sp	ML
A1315	BE_50	Block1	Stim25	S	1	ML	674	Sp	ML
A1316	BE_50	Block1	Stim31	S	1	ML	805	Sp	ML
A1317	BE_50	Block1	Stim07	S	1	ML	531	Sp	ML
A1318	BE_50	Block1	Stim08	S	1	ML	363	Sp	ML
A1319	BE_50	Block1	Stim20	S	0	CS	1343	Sp	ML
A1320	BE_50	Block1	Stim09	S	0	CS	2892	Sp	ML
A1351	BE_50	Block2	Stim10	S	1	ML	661	Sp	ML
A1352	BE_50	Block2	Stim11	S	1	ML	341	Sp	ML
A1353	BE_50	Block2	Stim12	S	1	ML	469	Sp	ML
A1354	BE_50	Block2	Stim19	S	1	ML	1978	Sp	ML
A1355	BE_50	Block2	Stim20	S	1	ML	257	Sp	ML
A1356	BE_50	Block2	Stim31	S	1	ML	2287	Sp	ML
A1357	BE_50	Block2	Stim08	S	1	ML	967	Sp	ML
A1358	BE_50	Block2	Stim09	S	1	ML	1283	Sp	ML
A1359	BE_50	Block2	Stim25	S	0	CS	1820	Sp	ML
A1360	BE_50	Block2	Stim07	S	0	CS	3555	Sp	ML
A1391	BE_50	Block3	Stim10	S	1	ML	914	Sp	ML
A1392	BE_50	Block3	Stim11	S	1	ML	406	Sp	ML
A1393	BE_50	Block3	Stim12	S	1	ML	272	Sp	ML
A1394	BE_50	Block3	Stim25	S	1	ML	586	Sp	ML
A1395	BE_50	Block3	Stim31	S	1	ML	2880	Sp	ML
A1396	BE_50	Block3	Stim08	S	1	ML	918	Sp	ML
A1397	BE_50	Block3	Stim19	S	0	CS	404	Sp	ML
A1398	BE_50	Block3	Stim20	S	0	CS	1011	Sp	ML
A1399	BE_50	Block3	Stim07	S	0	CS	925	Sp	ML
A1400	BE_50	Block3	Stim09	S	0	CS	711	Sp	ML
A1431	BE_50	Block4	Stim10	S	1	ML	466	Sp	ML
A1432	BE_50	Block4	Stim11	S	1	ML	1527	Sp	ML
A1433	BE_50	Block4	Stim12	S	1	ML	2700	Sp	ML
A1434	BE_50	Block4	Stim19	S	1	ML	1546	Sp	ML
A1435	BE_50	Block4	Stim20	S	1	ML	192	Sp	ML
A1436	BE_50	Block4	Stim25	S	1	ML	805	Sp	ML
A1437	BE_50	Block4	Stim31	S	1	ML	821	Sp	ML
A1438	BE_50	Block4	Stim07	S	1	ML	536	Sp	ML
A1439	BE_50	Block4	Stim09	S	1	ML	1155	Sp	ML
A1440	BE_50	Block4	Stim08	S	0	CS	761	Sp	ML
A1471	BE_51	Block1	Stim10	S	1	ML	1872	Sp	ML
A1472	BE_51	Block1	Stim20	S	1	ML	3334	Sp	ML
A1473	BE_51	Block1	Stim25	S	1	ML	2542	Sp	ML
A1474	BE_51	Block1	Stim08	S	1	ML	2841	Sp	ML
A1475	BE_51	Block1	Stim09	S	1	ML	582	Sp	ML
A1476	BE_51	Block1	Stim11	S	0	CS	1996	Sp	ML
A1477	BE_51	Block1	Stim12	S	0	CS	6489	Sp	ML
A1478	BE_51	Block1	Stim19	S	0	CS	2637	Sp	ML
A1479	BE_51	Block1	Stim31	S	0	CS	3145	Sp	ML
A1480	BE_51	Block1	Stim07	S	0	CS	3911	Sp	ML
A151	BE_06	Block4	Stim11	S	0	CS	3461	Sp	ML
A1511	BE_51	Block2	Stim10	S	1	ML	851	Sp	ML
A1512	BE_51	Block2	Stim11	S	1	ML	1636	Sp	ML
A1513	BE_51	Block2	Stim12	S	1	ML	1451	Sp	ML
A1514	BE_51	Block2	Stim19	S	1	ML	3796	Sp	ML
A1515	BE_51	Block2	Stim25	S	1	ML	1105	Sp	ML
A1516	BE_51	Block2	Stim07	S	1	ML	2329	Sp	ML
A1517	BE_51	Block2	Stim08	S	1	ML	2927	Sp	ML
A1518	BE_51	Block2	Stim20	S	0	CS	3841	Sp	ML
A1519	BE_51	Block2	Stim31	S	0	CS	1175	Sp	ML
A152	BE_06	Block4	Stim12	S	0	CS	876	Sp	ML
A1520	BE_51	Block2	Stim09	S	0	CS	1860	Sp	ML
A153	BE_06	Block4	Stim19	S	0	CS	788	Sp	ML
A154	BE_06	Block4	Stim20	S	0	CS	859	Sp	ML
