Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A409	BE_05	Block3	Stim03	CSES	English	z	Spanish	ML	878	Eng	CS
A410	BE_05	Block3	Stim32	CSES	English	z	Spanish	ML	994	Eng	CS
A441	BE_05	Block4	Stim01	CSES	English	z	Spanish	ML	201	Eng	CS
A442	BE_05	Block4	Stim17	CSES	English	z	Spanish	ML	1066	Eng	CS
A443	BE_05	Block4	Stim02	CSES	English	z	Spanish	ML	2946	Eng	CS
A444	BE_05	Block4	Stim21	CSES	English	z	Spanish	ML	259	Eng	CS
A445	BE_05	Block4	Stim26	CSES	English	z	Spanish	ML	883	Eng	CS
A446	BE_05	Block4	Stim27	CSES	English	z	Spanish	ML	382	Eng	CS
A447	BE_05	Block4	Stim28	CSES	English	z	Spanish	ML	404	Eng	CS
A448	BE_05	Block4	Stim29	CSES	English	z	Spanish	ML	669	Eng	CS
A449	BE_05	Block4	Stim03	CSES	English	z	Spanish	ML	3217	Eng	CS
A450	BE_05	Block4	Stim32	CSES	English	z	Spanish	ML	520	Eng	CS
A481	BE_08	Block1	Stim01	CSES	English	z	Spanish	ML	579	Eng	CS
A482	BE_08	Block1	Stim17	CSES	English	z	Spanish	ML	388	Eng	CS
A483	BE_08	Block1	Stim02	CSES	English	z	Spanish	ML	256	Eng	CS
A484	BE_08	Block1	Stim21	CSES	English	z	Spanish	ML	257	Eng	CS
A485	BE_08	Block1	Stim26	CSES	English	z	Spanish	ML	468	Eng	CS
A486	BE_08	Block1	Stim27	CSES	English	z	Spanish	ML	457	Eng	CS
A489	BE_08	Block1	Stim03	CSES	English	z	Spanish	ML	544	Eng	CS
A490	BE_08	Block1	Stim32	CSES	English	z	Spanish	ML	1616	Eng	CS
A521	BE_08	Block2	Stim01	CSES	English	z	Spanish	ML	1109	Eng	CS
A522	BE_08	Block2	Stim17	CSES	English	z	Spanish	ML	1597	Eng	CS
A523	BE_08	Block2	Stim02	CSES	English	z	Spanish	ML	1526	Eng	CS
A524	BE_08	Block2	Stim21	CSES	English	z	Spanish	ML	2121	Eng	CS
A527	BE_08	Block2	Stim28	CSES	English	z	Spanish	ML	807	Eng	CS
A528	BE_08	Block2	Stim29	CSES	English	z	Spanish	ML	460	Eng	CS
A529	BE_08	Block2	Stim03	CSES	English	z	Spanish	ML	51	Eng	CS
A561	BE_08	Block3	Stim01	CSES	English	z	Spanish	ML	1415	Eng	CS
A562	BE_08	Block3	Stim17	CSES	English	z	Spanish	ML	295	Eng	CS
A563	BE_08	Block3	Stim02	CSES	English	z	Spanish	ML	1619	Eng	CS
A564	BE_08	Block3	Stim21	CSES	English	z	Spanish	ML	456	Eng	CS
A565	BE_08	Block3	Stim26	CSES	English	z	Spanish	ML	237	Eng	CS
A566	BE_08	Block3	Stim27	CSES	English	z	Spanish	ML	1025	Eng	CS
A567	BE_08	Block3	Stim28	CSES	English	z	Spanish	ML	337	Eng	CS
A568	BE_08	Block3	Stim29	CSES	English	z	Spanish	ML	517	Eng	CS
A569	BE_08	Block3	Stim03	CSES	English	z	Spanish	ML	390	Eng	CS
A570	BE_08	Block3	Stim32	CSES	English	z	Spanish	ML	1647	Eng	CS
A601	BE_08	Block4	Stim01	CSES	English	z	Spanish	ML	181	Eng	CS
A602	BE_08	Block4	Stim17	CSES	English	z	Spanish	ML	203	Eng	CS
A603	BE_08	Block4	Stim02	CSES	English	z	Spanish	ML	2571	Eng	CS
A604	BE_08	Block4	Stim21	CSES	English	z	Spanish	ML	151	Eng	CS
A605	BE_08	Block4	Stim26	CSES	English	z	Spanish	ML	469	Eng	CS
A606	BE_08	Block4	Stim27	CSES	English	z	Spanish	ML	1313	Eng	CS
A607	BE_08	Block4	Stim28	CSES	English	z	Spanish	ML	284	Eng	CS
A608	BE_08	Block4	Stim29	CSES	English	z	Spanish	ML	249	Eng	CS
A610	BE_08	Block4	Stim32	CSES	English	z	Spanish	ML	2463	Eng	CS
A641	BE_10	Block1	Stim01	CSES	English	z	Spanish	ML	1015	Eng	CS
A642	BE_10	Block1	Stim17	CSES	English	z	Spanish	ML	599	Eng	CS
A643	BE_10	Block1	Stim02	CSES	English	z	Spanish	ML	3352	Eng	CS
A644	BE_10	Block1	Stim21	CSES	English	z	Spanish	ML	2175	Eng	CS
A645	BE_10	Block1	Stim26	CSES	English	z	Spanish	ML	2009	Eng	CS
A646	BE_10	Block1	Stim27	CSES	English	z	Spanish	ML	1307	Eng	CS
A647	BE_10	Block1	Stim28	CSES	English	z	Spanish	ML	1748	Eng	CS
A648	BE_10	Block1	Stim29	CSES	English	z	Spanish	ML	2524	Eng	CS
A650	BE_10	Block1	Stim32	CSES	English	z	Spanish	ML	1994	Eng	CS
A681	BE_10	Block2	Stim01	CSES	English	z	Spanish	ML	1512	Eng	CS
A682	BE_10	Block2	Stim17	CSES	English	z	Spanish	ML	3392	Eng	CS
A683	BE_10	Block2	Stim02	CSES	English	z	Spanish	ML	629	Eng	CS
A684	BE_10	Block2	Stim21	CSES	English	z	Spanish	ML	800	Eng	CS
A685	BE_10	Block2	Stim26	CSES	English	z	Spanish	ML	394	Eng	CS
A686	BE_10	Block2	Stim27	CSES	English	z	Spanish	ML	825	Eng	CS
A687	BE_10	Block2	Stim28	CSES	English	z	Spanish	ML	13643	Eng	CS
A688	BE_10	Block2	Stim29	CSES	English	z	Spanish	ML	3109	Eng	CS
A689	BE_10	Block2	Stim03	CSES	English	z	Spanish	ML	1536	Eng	CS
A690	BE_10	Block2	Stim32	CSES	English	z	Spanish	ML	1627	Eng	CS
A721	BE_10	Block3	Stim01	CSES	English	z	Spanish	ML	390	Eng	CS
A722	BE_10	Block3	Stim17	CSES	English	z	Spanish	ML	3070	Eng	CS
A723	BE_10	Block3	Stim02	CSES	English	z	Spanish	ML	254	Eng	CS
A724	BE_10	Block3	Stim21	CSES	English	z	Spanish	ML	1468	Eng	CS
A725	BE_10	Block3	Stim26	CSES	English	z	Spanish	ML	1745	Eng	CS
A726	BE_10	Block3	Stim27	CSES	English	z	Spanish	ML	1306	Eng	CS
A727	BE_10	Block3	Stim28	CSES	English	z	Spanish	ML	380	Eng	CS
A728	BE_10	Block3	Stim29	CSES	English	z	Spanish	ML	1071	Eng	CS
A729	BE_10	Block3	Stim03	CSES	English	z	Spanish	ML	389	Eng	CS
A730	BE_10	Block3	Stim32	CSES	English	z	Spanish	ML	589	Eng	CS
A761	BE_10	Block4	Stim01	CSES	English	z	Spanish	ML	490	Eng	CS
A762	BE_10	Block4	Stim17	CSES	English	z	Spanish	ML	506	Eng	CS
A763	BE_10	Block4	Stim02	CSES	English	z	Spanish	ML	265	Eng	CS
A764	BE_10	Block4	Stim21	CSES	English	z	Spanish	ML	324	Eng	CS
A765	BE_10	Block4	Stim26	CSES	English	z	Spanish	ML	458	Eng	CS
A766	BE_10	Block4	Stim27	CSES	English	z	Spanish	ML	622	Eng	CS
A767	BE_10	Block4	Stim28	CSES	English	z	Spanish	ML	2797	Eng	CS
A768	BE_10	Block4	Stim29	CSES	English	z	Spanish	ML	363	Eng	CS
A769	BE_10	Block4	Stim03	CSES	English	z	Spanish	ML	355	Eng	CS
A770	BE_10	Block4	Stim32	CSES	English	z	Spanish	ML	2494	Eng	CS
A801	BE_12	Block1	Stim01	CSES	English	z	Spanish	ML	3962	Eng	CS
A802	BE_12	Block1	Stim17	CSES	English	z	Spanish	ML	3693	Eng	CS
A803	BE_12	Block1	Stim02	CSES	English	z	Spanish	ML	5860	Eng	CS
A804	BE_12	Block1	Stim21	CSES	English	z	Spanish	ML	1277	Eng	CS
A805	BE_12	Block1	Stim26	CSES	English	z	Spanish	ML	1760	Eng	CS
A806	BE_12	Block1	Stim27	CSES	English	z	Spanish	ML	4410	Eng	CS
A807	BE_12	Block1	Stim28	CSES	English	z	Spanish	ML	4192	Eng	CS
A808	BE_12	Block1	Stim29	CSES	English	z	Spanish	ML	4325	Eng	CS
A809	BE_12	Block1	Stim03	CSES	English	z	Spanish	ML	1574	Eng	CS
A810	BE_12	Block1	Stim32	CSES	English	z	Spanish	ML	2696	Eng	CS
A841	BE_12	Block2	Stim01	CSES	English	z	Spanish	ML	3406	Eng	CS
A843	BE_12	Block2	Stim02	CSES	English	z	Spanish	ML	1677	Eng	CS
A844	BE_12	Block2	Stim21	CSES	English	z	Spanish	ML	2154	Eng	CS
A845	BE_12	Block2	Stim26	CSES	English	z	Spanish	ML	1446	Eng	CS
A846	BE_12	Block2	Stim27	CSES	English	z	Spanish	ML	2801	Eng	CS
A847	BE_12	Block2	Stim28	CSES	English	z	Spanish	ML	3056	Eng	CS
A848	BE_12	Block2	Stim29	CSES	English	z	Spanish	ML	5793	Eng	CS
A849	BE_12	Block2	Stim03	CSES	English	z	Spanish	ML	1832	Eng	CS
A850	BE_12	Block2	Stim32	CSES	English	z	Spanish	ML	1834	Eng	CS
A881	BE_12	Block3	Stim01	CSES	English	z	Spanish	ML	1184	Eng	CS
A882	BE_12	Block3	Stim17	CSES	English	z	Spanish	ML	10676	Eng	CS
A883	BE_12	Block3	Stim02	CSES	English	z	Spanish	ML	947	Eng	CS
A884	BE_12	Block3	Stim21	CSES	English	z	Spanish	ML	952	Eng	CS
A885	BE_12	Block3	Stim26	CSES	English	z	Spanish	ML	2679	Eng	CS
A886	BE_12	Block3	Stim27	CSES	English	z	Spanish	ML	2599	Eng	CS
A887	BE_12	Block3	Stim28	CSES	English	z	Spanish	ML	5262	Eng	CS
A888	BE_12	Block3	Stim29	CSES	English	z	Spanish	ML	1569	Eng	CS
A889	BE_12	Block3	Stim03	CSES	English	z	Spanish	ML	680	Eng	CS
A890	BE_12	Block3	Stim32	CSES	English	z	Spanish	ML	3372	Eng	CS
A921	BE_12	Block4	Stim01	CSES	English	z	Spanish	ML	15079	Eng	CS
A922	BE_12	Block4	Stim17	CSES	English	z	Spanish	ML	3429	Eng	CS
A923	BE_12	Block4	Stim02	CSES	English	z	Spanish	ML	845	Eng	CS
A924	BE_12	Block4	Stim21	CSES	English	z	Spanish	ML	4151	Eng	CS
A925	BE_12	Block4	Stim26	CSES	English	z	Spanish	ML	3998	Eng	CS
A926	BE_12	Block4	Stim27	CSES	English	z	Spanish	ML	1670	Eng	CS
A927	BE_12	Block4	Stim28	CSES	English	z	Spanish	ML	3281	Eng	CS
A928	BE_12	Block4	Stim29	CSES	English	z	Spanish	ML	2966	Eng	CS
A929	BE_12	Block4	Stim03	CSES	English	z	Spanish	ML	8017	Eng	CS
A961	BE_13	Block1	Stim01	CSES	English	z	Spanish	ML	1633	Eng	CS
A962	BE_13	Block1	Stim17	CSES	English	z	Spanish	ML	2385	Eng	CS
A963	BE_13	Block1	Stim02	CSES	English	z	Spanish	ML	1052	Eng	CS
A964	BE_13	Block1	Stim21	CSES	English	z	Spanish	ML	1981	Eng	CS
A966	BE_13	Block1	Stim27	CSES	English	z	Spanish	ML	1467	Eng	CS
A968	BE_13	Block1	Stim29	CSES	English	z	Spanish	ML	1779	Eng	CS
A969	BE_13	Block1	Stim03	CSES	English	z	Spanish	ML	1694	Eng	CS
A1001	BE_13	Block2	Stim01	CSES	English	z	Spanish	ML	1856	Eng	CS
A1002	BE_13	Block2	Stim17	CSES	English	z	Spanish	ML	1567	Eng	CS
A1003	BE_13	Block2	Stim02	CSES	English	z	Spanish	ML	1529	Eng	CS
A1004	BE_13	Block2	Stim21	CSES	English	z	Spanish	ML	1139	Eng	CS
A1006	BE_13	Block2	Stim27	CSES	English	z	Spanish	ML	1645	Eng	CS
A1008	BE_13	Block2	Stim29	CSES	English	z	Spanish	ML	1580	Eng	CS
A1009	BE_13	Block2	Stim03	CSES	English	z	Spanish	ML	1112	Eng	CS
A1010	BE_13	Block2	Stim32	CSES	English	z	Spanish	ML	1441	Eng	CS
A1041	BE_13	Block3	Stim01	CSES	English	z	Spanish	ML	661	Eng	CS
A1042	BE_13	Block3	Stim17	CSES	English	z	Spanish	ML	1583	Eng	CS
A1043	BE_13	Block3	Stim02	CSES	English	z	Spanish	ML	1392	Eng	CS
A1044	BE_13	Block3	Stim21	CSES	English	z	Spanish	ML	1247	Eng	CS
A1045	BE_13	Block3	Stim26	CSES	English	z	Spanish	ML	1862	Eng	CS
A1046	BE_13	Block3	Stim27	CSES	English	z	Spanish	ML	477	Eng	CS
A1047	BE_13	Block3	Stim28	CSES	English	z	Spanish	ML	1104	Eng	CS
A1048	BE_13	Block3	Stim29	CSES	English	z	Spanish	ML	1798	Eng	CS
A1049	BE_13	Block3	Stim03	CSES	English	z	Spanish	ML	866	Eng	CS
A1050	BE_13	Block3	Stim32	CSES	English	z	Spanish	ML	1375	Eng	CS
A1081	BE_13	Block4	Stim01	CSES	English	z	Spanish	ML	1361	Eng	CS
A1083	BE_13	Block4	Stim02	CSES	English	z	Spanish	ML	907	Eng	CS
A1087	BE_13	Block4	Stim28	CSES	English	z	Spanish	ML	1668	Eng	CS
A1088	BE_13	Block4	Stim29	CSES	English	z	Spanish	ML	1025	Eng	CS
A1089	BE_13	Block4	Stim03	CSES	English	z	Spanish	ML	915	Eng	CS
A1121	BE_14	Block1	Stim01	CSES	English	z	Spanish	ML	2989	Eng	CS
A1122	BE_14	Block1	Stim17	CSES	English	z	Spanish	ML	1249	Eng	CS
A1123	BE_14	Block1	Stim02	CSES	English	z	Spanish	ML	981	Eng	CS
A1124	BE_14	Block1	Stim21	CSES	English	z	Spanish	ML	951	Eng	CS
A1125	BE_14	Block1	Stim26	CSES	English	z	Spanish	ML	959	Eng	CS
A1126	BE_14	Block1	Stim27	CSES	English	z	Spanish	ML	806	Eng	CS
A1127	BE_14	Block1	Stim28	CSES	English	z	Spanish	ML	2824	Eng	CS
A1128	BE_14	Block1	Stim29	CSES	English	z	Spanish	ML	1186	Eng	CS
A1129	BE_14	Block1	Stim03	CSES	English	z	Spanish	ML	5265	Eng	CS
A1161	BE_14	Block2	Stim01	CSES	English	z	Spanish	ML	206	Eng	CS
A1162	BE_14	Block2	Stim17	CSES	English	z	Spanish	ML	639	Eng	CS
A1163	BE_14	Block2	Stim02	CSES	English	z	Spanish	ML	1425	Eng	CS
A1164	BE_14	Block2	Stim21	CSES	English	z	Spanish	ML	863	Eng	CS
A1165	BE_14	Block2	Stim26	CSES	English	z	Spanish	ML	893	Eng	CS
A1166	BE_14	Block2	Stim27	CSES	English	z	Spanish	ML	802	Eng	CS
A1168	BE_14	Block2	Stim29	CSES	English	z	Spanish	ML	794	Eng	CS
A1169	BE_14	Block2	Stim03	CSES	English	z	Spanish	ML	2455	Eng	CS
A1170	BE_14	Block2	Stim32	CSES	English	z	Spanish	ML	1161	Eng	CS
A1201	BE_14	Block3	Stim01	CSES	English	z	Spanish	ML	298	Eng	CS
A1202	BE_14	Block3	Stim17	CSES	English	z	Spanish	ML	2025	Eng	CS
A1203	BE_14	Block3	Stim02	CSES	English	z	Spanish	ML	218	Eng	CS
A1204	BE_14	Block3	Stim21	CSES	English	z	Spanish	ML	868	Eng	CS
A1205	BE_14	Block3	Stim26	CSES	English	z	Spanish	ML	381	Eng	CS
A1206	BE_14	Block3	Stim27	CSES	English	z	Spanish	ML	307	Eng	CS
A1207	BE_14	Block3	Stim28	CSES	English	z	Spanish	ML	410	Eng	CS
A1208	BE_14	Block3	Stim29	CSES	English	z	Spanish	ML	932	Eng	CS
A1209	BE_14	Block3	Stim03	CSES	English	z	Spanish	ML	2035	Eng	CS
A1210	BE_14	Block3	Stim32	CSES	English	z	Spanish	ML	2131	Eng	CS
A1241	BE_14	Block4	Stim01	CSES	English	z	Spanish	ML	533	Eng	CS
A1242	BE_14	Block4	Stim17	CSES	English	z	Spanish	ML	2755	Eng	CS
A1243	BE_14	Block4	Stim02	CSES	English	z	Spanish	ML	431	Eng	CS
A1244	BE_14	Block4	Stim21	CSES	English	z	Spanish	ML	811	Eng	CS
A1245	BE_14	Block4	Stim26	CSES	English	z	Spanish	ML	618	Eng	CS
A1246	BE_14	Block4	Stim27	CSES	English	z	Spanish	ML	539	Eng	CS
A1247	BE_14	Block4	Stim28	CSES	English	z	Spanish	ML	1098	Eng	CS
A1248	BE_14	Block4	Stim29	CSES	English	z	Spanish	ML	426	Eng	CS
A1249	BE_14	Block4	Stim03	CSES	English	z	Spanish	ML	2812	Eng	CS
A1250	BE_14	Block4	Stim32	CSES	English	z	Spanish	ML	5136	Eng	CS
A1281	BE_15	Block1	Stim01	CSES	English	z	Spanish	ML	3377	Eng	CS
A1282	BE_15	Block1	Stim17	CSES	English	z	Spanish	ML	2160	Eng	CS
A1283	BE_15	Block1	Stim02	CSES	English	z	Spanish	ML	1267	Eng	CS
A1284	BE_15	Block1	Stim21	CSES	English	z	Spanish	ML	1530	Eng	CS
A1285	BE_15	Block1	Stim26	CSES	English	z	Spanish	ML	1594	Eng	CS
A1287	BE_15	Block1	Stim28	CSES	English	z	Spanish	ML	3205	Eng	CS
A1288	BE_15	Block1	Stim29	CSES	English	z	Spanish	ML	1841	Eng	CS
A1289	BE_15	Block1	Stim03	CSES	English	z	Spanish	ML	2281	Eng	CS
A1290	BE_15	Block1	Stim32	CSES	English	z	Spanish	ML	1417	Eng	CS
A1321	BE_15	Block2	Stim01	CSES	English	z	Spanish	ML	1291	Eng	CS
A1322	BE_15	Block2	Stim17	CSES	English	z	Spanish	ML	2321	Eng	CS
A1323	BE_15	Block2	Stim02	CSES	English	z	Spanish	ML	4469	Eng	CS
A1324	BE_15	Block2	Stim21	CSES	English	z	Spanish	ML	517	Eng	CS
A1325	BE_15	Block2	Stim26	CSES	English	z	Spanish	ML	174	Eng	CS
A1326	BE_15	Block2	Stim27	CSES	English	z	Spanish	ML	642	Eng	CS
A1327	BE_15	Block2	Stim28	CSES	English	z	Spanish	ML	567	Eng	CS
A1328	BE_15	Block2	Stim29	CSES	English	z	Spanish	ML	470	Eng	CS
A1329	BE_15	Block2	Stim03	CSES	English	z	Spanish	ML	845	Eng	CS
A1330	BE_15	Block2	Stim32	CSES	English	z	Spanish	ML	958	Eng	CS
A1361	BE_15	Block3	Stim01	CSES	English	z	Spanish	ML	376	Eng	CS
A1362	BE_15	Block3	Stim17	CSES	English	z	Spanish	ML	302	Eng	CS
A1363	BE_15	Block3	Stim02	CSES	English	z	Spanish	ML	439	Eng	CS
A1365	BE_15	Block3	Stim26	CSES	English	z	Spanish	ML	942	Eng	CS
A1366	BE_15	Block3	Stim27	CSES	English	z	Spanish	ML	345	Eng	CS
A1367	BE_15	Block3	Stim28	CSES	English	z	Spanish	ML	936	Eng	CS
A1368	BE_15	Block3	Stim29	CSES	English	z	Spanish	ML	612	Eng	CS
A1369	BE_15	Block3	Stim03	CSES	English	z	Spanish	ML	310	Eng	CS
A1370	BE_15	Block3	Stim32	CSES	English	z	Spanish	ML	1444	Eng	CS
A1401	BE_15	Block4	Stim01	CSES	English	z	Spanish	ML	286	Eng	CS
A1402	BE_15	Block4	Stim17	CSES	English	z	Spanish	ML	126	Eng	CS
A1403	BE_15	Block4	Stim02	CSES	English	z	Spanish	ML	325	Eng	CS
A1404	BE_15	Block4	Stim21	CSES	English	z	Spanish	ML	221	Eng	CS
A1405	BE_15	Block4	Stim26	CSES	English	z	Spanish	ML	370	Eng	CS
A1406	BE_15	Block4	Stim27	CSES	English	z	Spanish	ML	221	Eng	CS
A1407	BE_15	Block4	Stim28	CSES	English	z	Spanish	ML	405	Eng	CS
A1408	BE_15	Block4	Stim29	CSES	English	z	Spanish	ML	350	Eng	CS
A1409	BE_15	Block4	Stim03	CSES	English	z	Spanish	ML	439	Eng	CS
A1410	BE_15	Block4	Stim32	CSES	English	z	Spanish	ML	395	Eng	CS
A1441	BE_16	Block1	Stim01	CSES	English	z	Spanish	ML	619	Eng	CS
A1442	BE_16	Block1	Stim17	CSES	English	z	Spanish	ML	1703	Eng	CS
A1444	BE_16	Block1	Stim21	CSES	English	z	Spanish	ML	2827	Eng	CS
A1445	BE_16	Block1	Stim26	CSES	English	z	Spanish	ML	1315	Eng	CS
A1446	BE_16	Block1	Stim27	CSES	English	z	Spanish	ML	399	Eng	CS
A1447	BE_16	Block1	Stim28	CSES	English	z	Spanish	ML	1785	Eng	CS
A1448	BE_16	Block1	Stim29	CSES	English	z	Spanish	ML	381	Eng	CS
A1450	BE_16	Block1	Stim32	CSES	English	z	Spanish	ML	698	Eng	CS
A1481	BE_16	Block2	Stim01	CSES	English	z	Spanish	ML	895	Eng	CS
A1482	BE_16	Block2	Stim17	CSES	English	z	Spanish	ML	265	Eng	CS
A1484	BE_16	Block2	Stim21	CSES	English	z	Spanish	ML	2458	Eng	CS
A1485	BE_16	Block2	Stim26	CSES	English	z	Spanish	ML	1815	Eng	CS
A1486	BE_16	Block2	Stim27	CSES	English	z	Spanish	ML	327	Eng	CS
A1487	BE_16	Block2	Stim28	CSES	English	z	Spanish	ML	291	Eng	CS
A1488	BE_16	Block2	Stim29	CSES	English	z	Spanish	ML	717	Eng	CS
A1489	BE_16	Block2	Stim03	CSES	English	z	Spanish	ML	387	Eng	CS
A1490	BE_16	Block2	Stim32	CSES	English	z	Spanish	ML	747	Eng	CS
A1521	BE_16	Block3	Stim01	CSES	English	z	Spanish	ML	287	Eng	CS
A1522	BE_16	Block3	Stim17	CSES	English	z	Spanish	ML	811	Eng	CS
A1523	BE_16	Block3	Stim02	CSES	English	z	Spanish	ML	228	Eng	CS
A1524	BE_16	Block3	Stim21	CSES	English	z	Spanish	ML	313	Eng	CS
A1525	BE_16	Block3	Stim26	CSES	English	z	Spanish	ML	868	Eng	CS
A1526	BE_16	Block3	Stim27	CSES	English	z	Spanish	ML	375	Eng	CS
A1527	BE_16	Block3	Stim28	CSES	English	z	Spanish	ML	233	Eng	CS
A1528	BE_16	Block3	Stim29	CSES	English	z	Spanish	ML	2442	Eng	CS
A1529	BE_16	Block3	Stim03	CSES	English	z	Spanish	ML	237	Eng	CS
A1530	BE_16	Block3	Stim32	CSES	English	z	Spanish	ML	1654	Eng	CS
A1561	BE_16	Block4	Stim01	CSES	English	z	Spanish	ML	314	Eng	CS
A1563	BE_16	Block4	Stim02	CSES	English	z	Spanish	ML	123	Eng	CS
A1564	BE_16	Block4	Stim21	CSES	English	z	Spanish	ML	930	Eng	CS
A1566	BE_16	Block4	Stim27	CSES	English	z	Spanish	ML	208	Eng	CS
A1567	BE_16	Block4	Stim28	CSES	English	z	Spanish	ML	612	Eng	CS
A1568	BE_16	Block4	Stim29	CSES	English	z	Spanish	ML	499	Eng	CS
A1570	BE_16	Block4	Stim32	CSES	English	z	Spanish	ML	1533	Eng	CS
A1601	BE_17	Block1	Stim01	CSES	English	z	Spanish	ML	2674	Eng	CS
A1602	BE_17	Block1	Stim17	CSES	English	z	Spanish	ML	2274	Eng	CS
A1603	BE_17	Block1	Stim02	CSES	English	z	Spanish	ML	1431	Eng	CS
A1604	BE_17	Block1	Stim21	CSES	English	z	Spanish	ML	818	Eng	CS
A1605	BE_17	Block1	Stim26	CSES	English	z	Spanish	ML	2416	Eng	CS
A1606	BE_17	Block1	Stim27	CSES	English	z	Spanish	ML	3117	Eng	CS
A1607	BE_17	Block1	Stim28	CSES	English	z	Spanish	ML	3073	Eng	CS
A1609	BE_17	Block1	Stim03	CSES	English	z	Spanish	ML	1147	Eng	CS
A1641	BE_17	Block2	Stim01	CSES	English	z	Spanish	ML	880	Eng	CS
A1642	BE_17	Block2	Stim17	CSES	English	z	Spanish	ML	1255	Eng	CS
A1643	BE_17	Block2	Stim02	CSES	English	z	Spanish	ML	667	Eng	CS
A1644	BE_17	Block2	Stim21	CSES	English	z	Spanish	ML	752	Eng	CS
A1645	BE_17	Block2	Stim26	CSES	English	z	Spanish	ML	630	Eng	CS
A1646	BE_17	Block2	Stim27	CSES	English	z	Spanish	ML	720	Eng	CS
A1647	BE_17	Block2	Stim28	CSES	English	z	Spanish	ML	762	Eng	CS
A1648	BE_17	Block2	Stim29	CSES	English	z	Spanish	ML	835	Eng	CS
A1649	BE_17	Block2	Stim03	CSES	English	z	Spanish	ML	457	Eng	CS
A1650	BE_17	Block2	Stim32	CSES	English	z	Spanish	ML	881	Eng	CS
A1681	BE_17	Block3	Stim01	CSES	English	z	Spanish	ML	448	Eng	CS
A1682	BE_17	Block3	Stim17	CSES	English	z	Spanish	ML	1134	Eng	CS
A1683	BE_17	Block3	Stim02	CSES	English	z	Spanish	ML	915	Eng	CS
A1684	BE_17	Block3	Stim21	CSES	English	z	Spanish	ML	989	Eng	CS
A1685	BE_17	Block3	Stim26	CSES	English	z	Spanish	ML	1161	Eng	CS
A1686	BE_17	Block3	Stim27	CSES	English	z	Spanish	ML	528	Eng	CS
A1687	BE_17	Block3	Stim28	CSES	English	z	Spanish	ML	811	Eng	CS
A1688	BE_17	Block3	Stim29	CSES	English	z	Spanish	ML	2345	Eng	CS
A1689	BE_17	Block3	Stim03	CSES	English	z	Spanish	ML	401	Eng	CS
A1690	BE_17	Block3	Stim32	CSES	English	z	Spanish	ML	940	Eng	CS
A1721	BE_17	Block4	Stim01	CSES	English	z	Spanish	ML	595	Eng	CS
A1722	BE_17	Block4	Stim17	CSES	English	z	Spanish	ML	740	Eng	CS
A1723	BE_17	Block4	Stim02	CSES	English	z	Spanish	ML	447	Eng	CS
A1724	BE_17	Block4	Stim21	CSES	English	z	Spanish	ML	373	Eng	CS
A1725	BE_17	Block4	Stim26	CSES	English	z	Spanish	ML	1968	Eng	CS
A1726	BE_17	Block4	Stim27	CSES	English	z	Spanish	ML	280	Eng	CS
A1727	BE_17	Block4	Stim28	CSES	English	z	Spanish	ML	450	Eng	CS
A1728	BE_17	Block4	Stim29	CSES	English	z	Spanish	ML	388	Eng	CS
A1729	BE_17	Block4	Stim03	CSES	English	z	Spanish	ML	352	Eng	CS
A1730	BE_17	Block4	Stim32	CSES	English	z	Spanish	ML	753	Eng	CS
A1761	BE_21	Block1	Stim01	CSES	English	z	Spanish	ML	1276	Eng	CS
A1762	BE_21	Block1	Stim17	CSES	English	z	Spanish	ML	977	Eng	CS
A1763	BE_21	Block1	Stim02	CSES	English	z	Spanish	ML	1651	Eng	CS
A1765	BE_21	Block1	Stim26	CSES	English	z	Spanish	ML	476	Eng	CS
A1766	BE_21	Block1	Stim27	CSES	English	z	Spanish	ML	2090	Eng	CS
A1767	BE_21	Block1	Stim28	CSES	English	z	Spanish	ML	10117	Eng	CS
A1768	BE_21	Block1	Stim29	CSES	English	z	Spanish	ML	456	Eng	CS
A1769	BE_21	Block1	Stim03	CSES	English	z	Spanish	ML	1826	Eng	CS
A1770	BE_21	Block1	Stim32	CSES	English	z	Spanish	ML	818	Eng	CS
A1801	BE_21	Block2	Stim01	CSES	English	z	Spanish	ML	309	Eng	CS
A1802	BE_21	Block2	Stim17	CSES	English	z	Spanish	ML	1071	Eng	CS
A1803	BE_21	Block2	Stim02	CSES	English	z	Spanish	ML	303	Eng	CS
A1804	BE_21	Block2	Stim21	CSES	English	z	Spanish	ML	338	Eng	CS
A1805	BE_21	Block2	Stim26	CSES	English	z	Spanish	ML	875	Eng	CS
A1806	BE_21	Block2	Stim27	CSES	English	z	Spanish	ML	396	Eng	CS
A1807	BE_21	Block2	Stim28	CSES	English	z	Spanish	ML	427	Eng	CS
A1808	BE_21	Block2	Stim29	CSES	English	z	Spanish	ML	430	Eng	CS
A1809	BE_21	Block2	Stim03	CSES	English	z	Spanish	ML	1165	Eng	CS
A1810	BE_21	Block2	Stim32	CSES	English	z	Spanish	ML	399	Eng	CS
A1841	BE_21	Block3	Stim01	CSES	English	z	Spanish	ML	451	Eng	CS
A1842	BE_21	Block3	Stim17	CSES	English	z	Spanish	ML	411	Eng	CS
A1843	BE_21	Block3	Stim02	CSES	English	z	Spanish	ML	364	Eng	CS
